ebint,mm,tws02,tws08
423471,28,0.0,16.560983871
424339,22,0.0,10.6059032258
424339,26,0.0,11.2800645161
424339,27,0.0,13.154
424339,28,0.0,14.3426129033
425006,22,0.0,13.9299193548
425006,26,0.0,15.0233064517
425006,27,0.0,16.082516129
425006,28,0.0,17.1074677419
427330,22,0.0,0.087548387097
427330,26,0.0,7.4015
427330,27,0.0,11.2561935484
427330,28,0.0,13.0265
428690,22,0.0,8.22637096774
428690,26,0.0,8.92735483871
428690,27,0.0,9.89488709678
428690,28,0.0,12.1245322581
430602,22,0.0,13.4488870968
430602,26,0.0,14.6563548387
430602,27,0.0,15.3029516129
430602,28,0.0,16.8701290322
431394,22,0.0,12.5951774193
431394,26,0.0,13.0765
431394,27,0.0,14.5955322581
431394,28,0.0,16.5343548387
431926,22,0.0,13.7244516129
431926,26,0.0,14.5788870968
431926,27,0.0,15.7580645162
431926,28,0.0,17.7263225806
432946,22,0.0,12.6807903225
432946,26,0.0,13.7242741935
432946,27,0.0,14.7756612903
432946,28,0.0,16.3886290323
435719,22,0.0,13.2345
435719,26,0.0,13.1395
435719,27,0.0,14.59
435719,28,0.0,16.6185806452
436728,22,0.0,15.2085161291
436728,26,0.0,16.0772903225
436728,27,0.0,17.2954193548
436728,28,0.00817857142855,18.9223387096
436902,22,0.0,14.4404354839
436902,26,0.0,15.3891451613
436902,27,0.0,16.0500645162
436902,28,0.0,17.7020806452
439575,22,0.0,13.9712903226
439575,26,0.0,15.2839032258
439575,27,0.0,15.9624032258
439575,28,0.0,17.4148709677
440721,22,0.0,11.275967742
440721,26,0.0,12.7951612903
440721,27,0.0,14.2336612903
440721,28,0.0,15.477
442349,22,0.0,10.7330483871
442349,26,0.0,11.5139032258
442349,27,0.00391379310345,13.5432580645
442349,28,0.133533866995,15.1377580645
444324,22,0.0,12.1714032258
444324,26,0.0,12.3067419355
444324,27,0.0,13.7981451613
444324,28,0.0,15.8332903225
448737,22,0.0,15.0772903226
448737,26,0.0,16.0427419355
448737,27,0.0,17.1331451613
448737,28,0.0,18.3
449923,22,0.0,9.53774193548
449923,26,0.0,9.95367741937
449923,27,0.0,11.5685645161
449923,28,0.0,13.3310806452
453109,22,0.0,14.2346290323
453109,26,0.0,14.9237903225
453109,27,0.0,16.4017741935
453109,28,0.0,17.7241935484
453396,22,0.0,15.2711290323
453396,26,0.0,16.2351612903
453396,27,0.0,17.3158870968
453396,28,0.0,18.2370483871
465731,22,0.0,10.6865
465731,26,0.0,11.5806774193
465731,27,0.0,13.2336612903
465731,28,0.0,14.2705806452
466922,22,0.0,0.0
466922,26,0.0,0.0800161290325
466922,27,0.0,6.11766129032
466922,28,0.0,9.30440322581
470951,22,0.0,6.71591935484
470951,26,0.0,7.10545161291
470951,27,0.0,9.25764516129
470951,28,0.0,11.017516129
472084,22,0.0,14.0300322581
472084,26,0.0,14.7950322581
472084,27,0.0,15.9437419355
472084,28,0.0,17.3292258064
472171,22,0.0,10.9523387097
472171,26,0.0,11.181016129
472171,27,0.0,12.6745
472171,28,0.0,14.8481774193
476447,22,0.0,11.6316451613
476447,26,0.0,12.2277258064
476447,27,0.0,13.7165322581
476447,28,0.0,15.0026129033
479746,22,0.0,9.3670483871
479746,26,0.0,9.68240322579
479746,27,0.0,11.2250645162
479746,28,0.0,12.9012903226
483732,22,0.0,14.3045645161
483732,26,0.0,15.2363548387
483732,27,0.0,16.4516935484
483732,28,0.0,18.1067741936
486523,22,0.0,8.44103225807
486523,26,0.0,8.9835483871
486523,27,0.0,10.7744354838
486523,28,0.0,12.2940806452
486791,22,0.0,14.3038225806
486791,26,0.0,15.8792903226
486791,27,0.0,16.3512903225
486791,28,0.0,17.5771612903
489404,22,0.0,13.7021935484
489404,26,0.0,15.0444032258
489404,27,0.0,15.9557741935
489404,28,0.0,16.9109032258
490663,22,0.942499999998,13.203016129
490663,26,1.20992857143,14.025532258
490663,27,2.23040332512,15.0123387097
490663,28,3.15355665025,16.6030645161
494716,22,0.0,9.91861290321
494716,26,0.0,11.1548064516
494716,27,0.0,13.0524354839
494716,28,0.0,14.3002580645
495355,22,0.0,10.5144516129
495355,26,0.0,11.8305645161
495355,27,0.0,13.379
495355,28,0.0,15.0223225807
498232,22,0.0,0.0
498232,26,0.0,4.27048387097
498232,27,0.0,11.3044677419
498232,28,0.0,12.7911612903
501558,22,0.0,13.9006612904
501558,26,0.0,14.3962741935
501558,27,0.0,15.5830322581
501558,28,0.0,17.7756451613
501598,22,0.0,13.4623064516
501598,26,0.0,14.8148548387
501598,27,0.0,15.9179677419
501598,28,0.0,17.3972258064
502789,22,0.0,7.24096774194
502789,26,0.0,7.71396774193
502789,27,0.0,9.51266129032
502789,28,0.0,11.2415
503271,22,0.0,12.7514193549
503271,26,0.0,12.8625161291
503271,27,0.525089285714,14.4511612903
503271,28,0.986660714285,16.0227580645
503683,22,0.0,0.0
503683,26,0.0,0.0
503683,27,0.0,5.70948387097
503683,28,0.0,7.8799032258
505223,22,0.0,12.8110483871
505223,26,0.0,13.685467742
505223,27,0.0,15.4328870967
505223,28,0.0,16.4650483871
507633,22,0.0,13.1292903226
507633,26,0.0,14.3936774194
507633,27,0.0,15.1697096774
507633,28,0.0,16.8127258064
508336,22,0.0,11.6588870968
508336,26,0.0,12.8799354839
508336,27,0.0,14.6861129032
508336,28,0.0,16.115967742
511862,22,0.0,12.5884193548
511862,26,0.0,13.8133225806
511862,27,0.0,14.6854193549
511862,28,0.0,16.5471612903
514494,22,0.0,10.7771612904
514494,26,0.0,11.0249354838
514494,27,0.0,12.9152096775
514494,28,0.0,14.4197580646
515729,22,0.0,9.4469516129
515729,26,0.0,10.6771290323
515729,27,0.0,11.878451613
515729,28,0.0,13.8334516129
517308,22,0.0,10.6889354839
517308,26,0.0,11.163532258
517308,27,0.0,12.545516129
517308,28,0.0,14.8391129032
520469,22,0.0,11.8514193548
520469,26,0.0,11.8057580645
520469,27,0.0,13.4521129032
520469,28,0.0,15.1713225806
521394,22,0.0,10.6024677419
521394,26,0.0,11.4218709677
521394,27,0.0,13.2505483871
521394,28,0.0,14.5929193548
522180,22,0.0,15.0850322581
522180,26,0.0,16.0993064517
522180,27,0.0,17.2891774194
522180,28,1.07226477833,18.7640645161
522968,22,0.0,11.7145483871
522968,26,0.0,11.3935322581
522968,27,0.0,12.9463387096
522968,28,0.0,14.6885
523624,22,0.0,14.3476451613
523624,26,0.0,15.5393387097
523624,27,0.0,15.9885967742
523624,28,0.0,17.2865967742
524921,22,0.0,8.17182258065
524921,26,0.0,8.54485483871
524921,27,0.0,10.2126290322
524921,28,0.0,12.0398870968
527052,22,0.0,9.24535483871
527052,26,0.0,9.49440322579
527052,27,0.0,11.3889032258
527052,28,0.0,13.1263387096
529233,22,0.0,9.43675806452
529233,26,0.0,10.419983871
529233,27,0.0,12.6896612903
529233,28,0.0,14.2530483871
530989,22,0.0,8.00046774194
530989,26,0.0,8.8015483871
530989,27,0.0,10.707532258
530989,28,0.0,12.6565
532534,22,0.0,8.79967741935
532534,26,0.0,9.73796774193
532534,27,0.0,11.6024516129
532534,28,0.0,13.1918870967
535050,22,0.0,12.7141290323
535050,26,0.0,14.2031935484
535050,27,0.0,15.7513548387
535050,28,0.0,17.100967742
535541,22,0.0,11.4745
535541,26,0.0,11.8891774194
535541,27,0.0,13.5566451613
535541,28,0.0,15.2037258065
539105,22,0.0,9.90443548388
539105,26,0.0,10.4288548387
539105,27,0.0,12.3636129032
539105,28,0.0,14.0287419355
539277,22,0.0,8.40982258065
539277,26,0.0,9.0715483871
539277,27,0.0,10.8339193548
539277,28,0.0,12.3791612903
540381,22,0.0,12.4454677419
540381,26,0.0,13.7809354839
540381,27,0.0,15.2878387097
540381,28,0.0,16.5377741935
540528,22,0.0,15.8833870967
540528,26,0.176357142857,16.9078225806
540528,27,0.597794950739,17.9322741936
540528,28,2.34371428571,19.6252903226
540549,22,0.0,13.1127258064
540549,26,0.0,14.1854516129
540549,27,0.0,15.5697580645
540549,28,0.0,16.6548709677
541429,22,0.0,9.79193548387
541429,26,0.0,10.0484193549
541429,27,0.0,11.6752580646
541429,28,0.0,13.2666774193
542607,22,0.0,15.1330483871
542607,26,0.0,16.6124354838
542607,27,0.0,16.816
542607,28,0.0,18.5591774194
544350,22,0.0,14.856032258
544350,26,0.0,15.9512096774
544350,27,0.0,17.1778548387
544350,28,1.34317857143,18.7862096775
544610,22,0.0,9.88474193548
544610,26,0.0,10.2430322581
544610,27,0.0,12.113516129
544610,28,0.0,13.6577096774
547794,22,0.0,8.37369354839
547794,26,0.0,8.95177419355
547794,27,0.0,10.472516129
547794,28,0.0,12.1904193549
548621,22,0.0,7.55306451613
548621,26,0.0,7.96735483871
548621,27,0.0,9.92374193549
548621,28,0.0,11.5937258065
549027,22,0.0,0.731758064516
549027,26,0.0,3.89072580645
549027,27,0.0,8.69479032258
549027,28,0.0,10.9672258064
549035,22,0.0,11.7256935484
549035,26,0.0,11.8727903226
549035,27,0.0,13.7286935484
549035,28,0.0,15.0360322581
549436,22,0.0,13.3182903226
549436,26,0.0,14.1984516129
549436,27,0.0,15.3676935483
549436,28,0.0,17.0208225806
552627,22,0.0,12.8504838709
552627,26,0.0,13.7798870967
552627,27,0.0,15.0835967741
552627,28,0.0,17.1719032258
553619,22,0.0,7.66288709678
553619,26,0.0,7.8795
553619,27,0.0,9.88045161291
553619,28,0.0,11.5247258065
556950,22,0.0,13.3089516129
556950,26,0.0,14.1053387097
556950,27,0.0,15.3340806451
556950,28,0.0,16.6166290322
558752,22,0.0,15.3372741936
558752,26,0.0,16.2317096774
558752,27,0.0,17.4855967742
558752,28,0.793089285714,19.1162419355
560267,22,0.0,11.3671290323
560267,26,0.0,11.7206129032
560267,27,0.0,13.7966129033
560267,28,0.0,15.3912741936
564011,22,0.0,9.84690322581
564011,26,0.0,10.2863387096
564011,27,0.0,12.2720806451
564011,28,0.0,14.1765
567772,22,0.0,14.2003064516
567772,26,0.0,15.3182580645
567772,27,0.0,16.1123225806
567772,28,0.0,17.2194354839
569623,22,0.0,16.4607258065
569623,26,0.0,17.778983871
569623,27,0.518535714286,18.7653064516
569623,28,2.57631711822,20.3680645161
571016,22,0.0,10.3485645162
571016,26,0.0,10.6545806451
571016,27,0.0,12.362016129
571016,28,0.0,14.0291290323
571063,22,0.0,15.0811129032
571063,26,0.0,15.7486290322
571063,27,0.0,17.0889838709
571063,28,0.341625,18.9538225806
571464,22,0.0,12.0000967742
571464,26,0.0,12.5526451613
571464,27,0.0,13.7587580645
571464,28,0.0,15.5684193549
574986,22,0.0,12.2541612903
574986,26,0.0,13.6233870967
574986,27,0.0,15.1635
574986,28,0.0,16.6818387097
577896,22,0.0,0.0
577896,26,0.0,1.06609677419
577896,27,0.0,7.06404838709
577896,28,0.0,9.26187096774
578929,22,0.0,1.04459677419
578929,26,0.0,2.65506451613
578929,27,0.0,7.03596774193
578929,28,0.0,9.35519354838
579942,22,0.0,7.92724193549
579942,26,0.0,8.54430645162
579942,27,0.0,9.63695161291
579942,28,0.0,11.6637258064
581741,22,0.0,10.5832258064
581741,26,0.0,11.259
581741,27,0.0,13.1538225806
581741,28,0.0,14.3952741935
584402,22,0.0,11.0982258064
584402,26,0.0,12.6402096774
584402,27,0.0,14.2108064516
584402,28,0.0,15.5311129032
593179,22,0.0,7.44641935483
593179,26,0.0,8.2225
593179,27,0.0,10.7647419355
593179,28,0.0,12.2847580645
593863,22,0.0,15.4267741935
593863,26,0.0,16.3480483871
593863,27,0.085875,17.6019354838
593863,28,1.55032142857,19.0806451613
596406,22,0.0,15.4330967742
596406,26,0.0,16.2438709677
596406,27,0.611046182266,17.3321935484
596406,28,2.25606465517,18.6883548387
601449,22,0.0,6.38427419355
601449,26,0.0,7.66925806452
601449,27,0.0,8.86624193549
601449,28,0.0,10.6377903226
603032,22,0.0,11.3930806452
603032,26,0.0,12.1527741935
603032,27,0.0,13.7990322581
603032,28,0.0,15.166467742
604326,22,0.0,0.0
604326,26,0.0,0.0
604326,27,0.0,8.96774193548
604326,28,0.0,11.0044032258
608501,22,0.0,16.0920645161
608501,26,0.0,16.9345483871
608501,27,0.0,18.2453064516
608501,28,1.30912931034,19.8441935483
610901,22,0.0,10.5621612903
610901,26,0.0,11.3779193549
610901,27,0.0,13.1946612903
610901,28,0.0,14.4273548387
612247,22,0.0,11.6431774193
612247,26,0.0,12.8960161291
612247,27,0.0,13.8326451612
612247,28,0.301875,15.2480322581
612428,22,0.0,9.92906451613
612428,26,0.0,10.5644354839
612428,27,0.0,11.9534677419
612428,28,0.0,13.5795
614858,22,0.0,15.4244677419
614858,26,0.0,16.304983871
614858,27,0.0,17.640451613
614858,28,0.462785714286,19.2053870968
615173,22,0.0,14.7316451613
615173,26,0.0,15.7483225806
615173,27,0.0,17.0142903226
615173,28,0.0,18.0527580645
619791,22,0.0,8.75508064516
619791,26,0.0,9.12469354839
619791,27,0.0,10.8457580646
619791,28,0.0,12.553032258
620430,22,0.0,13.6836129032
620430,26,0.0,14.9620322581
620430,27,0.0,15.6201290323
620430,28,0.0,16.8611129032
620785,22,0.0,14.0218870968
620785,26,0.0,15.4002096775
620785,27,0.0,16.1790806452
620785,28,0.0,17.2074516129
621034,22,0.0,11.3494193548
621034,26,0.0,12.1113548387
621034,27,0.0,13.3219516129
621034,28,0.0,15.196
622791,22,0.0,14.5094838709
622791,26,0.0,15.7738064516
622791,27,0.272267241379,16.6727580645
622791,28,1.93030357143,18.2364193548
623616,22,0.0,14.5293225806
623616,26,0.0,15.0373870967
623616,27,0.0,16.5324516129
623616,28,0.0,18.590983871
625217,22,0.0,11.0873387097
625217,26,0.0,11.8708548387
625217,27,0.0,13.808983871
625217,28,0.0,15.2435806452
625526,22,0.0,0.0
625526,26,0.0,5.7709516129
625526,27,0.0,9.32362903225
625526,28,0.0,11.1737419354
627445,22,0.0,10.8733387097
627445,26,0.0,12.1726451613
627445,27,0.0,13.8178387096
627445,28,0.0,15.0879677419
630681,22,0.0,9.87056451614
630681,26,0.0,10.5396612903
630681,27,0.0,12.037483871
630681,28,0.0,13.4432741935
631729,22,0.0,10.3055
631729,26,0.0,11.3127741936
631729,27,0.0,12.8998548387
631729,28,0.0,14.4091451613
633127,22,0.0,13.9515645162
633127,26,0.0,15.2175322581
633127,27,0.0,15.9940806451
633127,28,0.0,17.2488387097
634487,22,0.0,12.3653709677
634487,26,0.0,13.8472258065
634487,27,0.0,15.4007903226
634487,28,0.0,16.6937258064
636100,22,0.0,8.93641935484
636100,26,0.0,9.77787096777
636100,27,0.0,11.9108548387
636100,28,0.0,13.3281129032
639124,22,0.0,14.1520161291
639124,26,0.0,14.6508709678
639124,27,0.0,16.1505967742
639124,28,0.0,18.0842580645
640120,22,0.0,11.3838870968
640120,26,0.0,12.2514032258
640120,27,0.0,13.9124032258
640120,28,0.0,15.0378225807
641955,22,0.0,11.0212258065
641955,26,0.0,11.6426935483
641955,27,0.0,13.4577580645
641955,28,0.0,14.6716935484
642371,22,0.0,11.9205967742
642371,26,0.0,12.1793387097
642371,27,0.0,13.4695967742
642371,28,0.0,15.6321774193
647847,22,0.0,14.7586935483
647847,26,0.0,15.7599516129
647847,27,0.0,17.0885645162
647847,28,0.873964285715,18.6296612903
648415,22,0.0,0.38564516129
648415,26,0.0,2.29677419354
648415,27,0.0,7.65943548387
648415,28,0.0,10.609016129
650935,22,0.0,0.0
650935,26,0.0,0.0
650935,27,0.0,0.0
650935,28,0.0,0.0
651254,22,0.0,14.2028225807
651254,26,0.0,15.2990967742
651254,27,0.0,16.4372903225
651254,28,0.0,17.981032258
651502,22,0.0,7.04780645161
651502,26,0.0,7.14325806452
651502,27,0.0,9.78835483871
651502,28,0.0,11.5148870967
652787,22,0.0,15.6317258064
652787,26,0.0,16.6197096774
652787,27,0.0,17.7131451613
652787,28,0.0176071428572,19.1094677419
659320,22,0.0,15.2562419355
659320,26,0.0,16.1062419355
659320,27,0.0,17.665
659320,28,0.0,18.9171612903
659707,22,0.0,10.9706290323
659707,26,0.0,11.4863709677
659707,27,0.0,13.4012096774
659707,28,0.0,14.6722419354
664682,22,0.0,14.1506451613
664682,26,0.0,15.0306935484
664682,27,0.0,16.2432903226
664682,28,0.0,17.6597096774
669109,22,0.0,11.5664193548
669109,26,0.0,13.0496774193
669109,27,0.0,14.4540322581
669109,28,0.0,16.0183225807
669964,22,0.0,14.9579516129
669964,26,0.0,15.9247258065
669964,27,0.0,17.1605161291
669964,28,0.0,18.3990161291
670229,22,0.0,14.1454354839
670229,26,0.0,15.1119516129
670229,27,0.0,16.3137580645
670229,28,0.0,17.4115645161
671944,22,0.0,14.3089193548
671944,26,0.0,14.9013064516
671944,27,0.0,16.1898709678
671944,28,0.0,18.4002903226
674249,22,0.0,8.29520967742
674249,26,0.0,9.79541935484
674249,27,0.0,10.9673225806
674249,28,0.0,12.5323225806
676649,22,0.0,14.3755322581
676649,26,0.0,14.9819354839
676649,27,0.0,16.6461612903
676649,28,0.0,18.4189677419
679286,22,0.0,0.0
679286,26,0.0,4.06737096774
679286,27,0.0,7.27709677419
679286,28,0.0,9.43638709678
679670,22,0.0,8.67501612904
679670,26,0.0,9.12162903225
679670,27,0.0,11.1304677419
679670,28,0.0,12.4016935484
680239,22,0.0,14.7197741936
680239,26,0.0,15.4878064517
680239,27,0.0,16.9622580645
680239,28,0.0,18.2869354839
680335,22,0.0,9.97274193549
680335,26,0.0,10.504967742
680335,27,0.0,12.3848548387
680335,28,0.0,13.4883870967
684710,22,0.0,8.50480645161
684710,26,0.0,10.9408064516
684710,27,0.0,12.4578225807
684710,28,0.0,14.1902258064
687712,22,0.0,9.92145161291
687712,26,0.0,11.0324516129
687712,27,0.0,12.1470967742
687712,28,0.0,13.9437741935
687857,22,0.0,13.4683064517
687857,26,0.0,14.5967096774
687857,27,0.0,15.3088225807
687857,28,0.0,17.2526451613
687877,22,0.0,15.6947741935
687877,26,0.0,16.5452419355
687877,27,0.303213669951,17.5008870967
687877,28,1.68842857143,19.4775967742
689217,22,0.0,10.3693387097
689217,26,0.0,10.557483871
689217,27,0.0,12.4711451613
689217,28,0.0,14.3031774193
689676,22,0.0,15.7267096774
689676,26,0.0,17.0911451613
689676,27,0.323388546798,18.0905806451
689676,28,1.83491564039,19.3790322581
689958,22,0.0,15.107532258
689958,26,0.0,16.0659032258
689958,27,0.0,17.2885645162
689958,28,0.575165640394,18.8686774193
691499,22,0.0,13.5635483871
691499,26,0.0,14.7686935484
691499,27,0.0,15.4960161291
691499,28,0.0,17.4342741935
693489,22,0.0,9.33009677419
693489,26,0.0,9.90964516127
693489,27,0.0,11.9872741936
693489,28,0.0,14.1116612903
697033,22,0.0,14.8550967742
697033,26,0.0,16.167
697033,27,0.0,17.0338548387
697033,28,0.0,18.1431451613
698189,22,0.0,14.0434032258
698189,26,0.0,15.1954032258
698189,27,0.0,16.0070967742
698189,28,0.0,17.0260483871
699884,22,0.0,9.61411290322
699884,26,0.0,10.1573064516
699884,27,0.0,12.65
699884,28,0.0,14.0885645161
700620,22,0.0,9.80183870968
700620,26,0.0,10.3141451613
700620,27,0.0,11.8474354839
700620,28,0.0,13.2915
705806,22,0.0,10.5203225806
705806,26,0.0,11.1097258064
705806,27,0.0,12.9787741935
705806,28,0.0,14.110451613
707570,22,0.0,8.86282258064
707570,26,0.0,9.38330645161
707570,27,0.0,11.1950967742
707570,28,0.0,12.4872580645
708819,22,0.0,14.5562419355
708819,26,0.0,15.3338225807
708819,27,0.0,16.8559032258
708819,28,0.0,18.3683387096
709077,22,0.0,14.5872419354
709077,26,0.0,15.475483871
709077,27,0.0,16.7614032258
709077,28,0.554639162561,18.4565
710468,22,0.0,11.7410645162
710468,26,0.0,12.4229032258
710468,27,0.0,12.9449193549
710468,28,0.0,13.9058225806
714162,22,0.0,11.0605967742
714162,26,0.0,12.4464193549
714162,27,0.0,14.1027903226
714162,28,0.0,15.4541129032
714922,22,0.0,13.3035
714922,26,0.0,14.5273387096
714922,27,0.0,16.0539032258
714922,28,0.0,17.5981451613
715184,22,0.0,10.2090483871
715184,26,0.0,10.7151451613
715184,27,0.0,11.9857903226
715184,28,0.0,13.772983871
716466,22,0.0,11.4072096774
716466,26,0.0,12.2690483871
716466,27,0.0,13.9489354839
716466,28,0.0,15.2242580645
717060,22,0.0,9.34545161291
717060,26,0.0,9.85822580647
717060,27,0.0,12.4230967742
717060,28,0.0,14.0872580645
718720,22,0.0,12.1305967742
718720,26,0.0,13.4673387097
718720,27,0.0,14.3857903225
718720,28,0.0,16.1311290323
720128,22,0.0,12.8245
720128,26,0.0,14.3592419355
720128,27,0.0,15.9657580646
720128,28,0.0,17.0905322581
723198,22,0.0,14.4273709677
723198,26,0.0,15.3125322581
723198,27,0.0,16.349983871
723198,28,0.537196428572,18.5353387097
728017,22,0.0,13.7268064516
728017,26,0.0,14.7477258064
728017,27,0.0,16.1926290323
728017,28,0.0,16.9585806452
730474,22,0.0,13.7658387096
730474,26,0.0,15.0685645161
730474,27,0.0,15.8474516129
730474,28,0.0,16.7935967742
733425,22,0.0,10.9266290323
733425,26,0.0,11.5750483871
733425,27,0.0,13.2787741935
733425,28,0.0,14.7914354838
735147,22,0.0,10.3596129032
735147,26,0.0,10.8992903226
735147,27,0.0,12.284
735147,28,0.0,13.8415806451
735990,22,0.0,10.5466774194
735990,26,0.0,11.1325
735990,27,0.0,12.3976935484
735990,28,0.0,14.4996612903
736206,22,0.0,13.9482903226
736206,26,0.0,15.242016129
736206,27,0.0,15.9320161291
736206,28,0.0,17.0411290322
736393,22,0.0,5.2329032258
736393,26,0.0,9.33509677419
736393,27,0.0,11.325032258
736393,28,0.0,13.1471451613
738887,22,0.0,0.271419354838
738887,26,0.0,4.01266129032
738887,27,0.0,7.26825806451
738887,28,0.0,9.29003225806
740431,22,0.0,13.0353548387
740431,26,0.0,14.2639193548
740431,27,0.233232142857,15.2908387097
740431,28,1.67237130542,16.6464193548
741641,22,0.0,12.3030806452
741641,26,0.0,13.198016129
741641,27,0.0,14.991
741641,28,0.0,16.0048064517
742675,22,0.0,0.0
742675,26,0.0,2.1155967742
742675,27,0.0,9.61962903226
742675,28,0.0,11.8372741935
743110,22,0.0,10.2842741936
743110,26,0.0,11.3304516129
743110,27,0.0,13.0863225806
743110,28,0.0,14.5242096774
746357,22,0.0,7.8050483871
746357,26,0.0,8.88193548387
746357,27,0.0,9.59924193549
746357,28,0.0,11.8437096774
747040,22,0.0,15.6463709678
747040,26,0.0,16.7667903226
747040,27,0.301858374385,17.755
747040,28,1.70703571429,19.5669516129
750735,22,0.0,13.8039032258
750735,26,0.0,14.4400483871
750735,27,0.0,16.0531935484
750735,28,0.0,18.0617419355
751277,22,0.0,10.374
751277,26,0.0,11.4209354839
751277,27,0.0,12.9687903226
751277,28,0.0,14.4783225806
753542,22,0.0,10.2604193549
753542,26,0.0,11.2904677419
753542,27,0.0,13.1926935484
753542,28,0.0,14.8423064516
753662,22,0.0,9.35275806452
753662,26,0.0,9.76011290323
753662,27,0.0,11.3344516129
753662,28,0.0,13.6169354839
759020,22,0.0,15.1179193549
759020,26,0.0,16.4465967742
759020,27,0.0,16.5984516129
759020,28,0.0,18.3956612903
760063,22,0.0,12.3546774194
760063,26,0.0,13.449983871
760063,27,0.0,15.1366935484
760063,28,0.0,16.022467742
770101,22,0.0,12.2231451613
770101,26,0.0,13.6653064516
