,mm,y0,y1,ebint,d0mean,d1mean,d2mean,d3mean,d4mean,d5mean,d6mean,d7mean,d8mean,d9mean,d0std,d1std,d2std,d3std,d4std,d5std,d6std,d7std,d8std,d9std
44,28,2091,2100,746357,10.5296532609,10.5280217391,10.4773576087,10.3257108696,10.1756565217,10.0415978261,9.91416956522,9.79477608696,9.69381086957,9.59617934783,2.85485204074,2.85400782391,2.8151453752,2.7524076909,2.67415210026,2.62198093782,2.58805383281,2.57267014005,2.56517451805,2.55315774472
45,27,2061,2070,746357,8.57087391304,8.615925,8.59397717391,8.49733152174,8.39361086957,8.27533369565,8.17091521739,8.0627076087,7.99377717391,7.94370434783,3.45587067389,3.34569083088,3.31668865314,3.23270640933,3.14968093634,3.05686306038,2.98838404176,2.92104788208,2.89778266725,2.87706531647
46,26,2031,2040,746357,7.21121195652,7.32485434783,7.30465434783,7.25904782609,7.22170326087,7.1841076087,7.15327826087,7.12447608696,7.07889565217,7.03234347826,3.33564266177,3.09858849337,3.01844479735,2.90776519938,2.84010516058,2.78393106653,2.73420692624,2.69346406303,2.63481457309,2.59902469643
47,22,2001,2010,746357,5.97234891304,6.13249130435,6.1455,6.14687065217,6.13667826087,6.12795978261,6.1225,6.10852173913,6.09935326087,6.09206413043,3.17673777433,2.88907213398,2.8502352063,2.79925272937,2.74472643009,2.69683617308,2.65274607467,2.6081779843,2.57417378912,2.54643762287
48,28,2091,2100,4815184,14.9882891304,14.9639097826,14.7264304348,14.2970391304,13.7590445652,13.0930369565,12.2884902174,11.4829173913,10.8177076087,10.2970413043,2.62727103669,2.60727812945,2.47541875851,2.39591479768,2.51232581533,2.61453085124,2.67905377988,2.69216608804,2.62802009579,2.56656276634
49,27,2061,2070,4815184,13.0369413043,13.0348130435,12.8109347826,12.4130293478,11.9302913043,11.4239695652,10.8835434783,10.3971054348,9.93304565217,9.49812934783,3.62001487394,3.56705718113,3.44122219224,3.29864578476,3.17322961359,3.04071544133,2.96099855195,2.89960636493,2.82654243044,2.70591777137
50,26,2031,2040,4815184,10.7015413043,10.799851087,10.6594271739,10.3535456522,9.93775108696,9.54675108696,9.17284347826,8.86104891304,8.56242282609,8.29017173913,4.58365794101,4.3241077205,4.17297009916,3.90377541181,3.65870194728,3.5024161407,3.34802144477,3.22784468002,3.11497049356,3.03028363175
51,22,2001,2010,4815184,9.81970543478,9.93369021739,9.840025,9.67707065217,9.42309021739,9.16098152174,8.92315543478,8.70657391304,8.49303369565,8.31943695652,4.17339507366,3.88955530335,3.77322573549,3.61305663752,3.42614349251,3.24776828385,3.08969777245,2.97250993861,2.88226426262,2.7990398747
52,28,2091,2100,4905063,18.7451413043,18.6623108696,18.1084086957,16.9266141304,14.6147043478,11.8089423913,9.63345434783,8.36012826087,7.61352065217,7.14309782609,2.18230312688,2.1220535779,1.88176709728,1.78079176007,2.30443934903,2.3100400752,1.79687906384,1.36878322051,1.15666697515,1.03323985588
53,27,2061,2070,4905063,17.5281565217,17.4759858696,17.0733293478,15.8714586957,13.7519891304,11.4469858696,9.6324673913,8.43825978261,7.64350543478,7.14767391304,2.56518631078,2.54266241475,2.40552599747,2.11211428771,2.49045300053,2.47158516641,2.15530465192,1.74003528065,1.39343787208,1.22294524801
54,26,2031,2040,4905063,16.3787673913,16.3025826087,15.636326087,14.4678891304,12.9331358696,11.0837282609,9.53018152174,8.40258913043,7.64531630435,7.15358586957,2.89360094539,2.85094412015,2.53057993632,2.42636103683,2.46088792729,2.48271072941,2.23344867025,1.80061390169,1.41520292918,1.17367072459
55,22,2001,2010,4905063,15.2179815217,15.1466728261,14.5402065217,13.5093217391,12.0615869565,10.4436934783,9.06264565217,7.92066956522,7.13693586957,6.67991847826,2.42150556515,2.37663873629,2.18595591766,2.35461112739,2.66713931492,2.73641685754,2.45118500899,1.9579406965,1.47116919046,1.25078821324
56,28,2091,2100,3442774,17.8644163043,17.8233086957,17.5401934783,16.9594086957,16.0176934783,14.916898913,13.7226554348,12.5371141304,11.5301858696,10.5448043478,2.54888771482,2.51133152071,2.33070819762,2.23396876432,2.47874541074,2.88705885552,3.09413470086,3.14374113074,3.02667088418,2.65933105974
57,27,2061,2070,3442774,16.4667532609,16.4350434783,16.1681336957,15.726548913,15.144226087,14.4120782609,13.6361695652,12.8147195652,12.0065576087,11.2143619565,2.78677967178,2.77267612354,2.68143757153,2.55973465874,2.41395593784,2.2275822986,2.18775075753,2.2299944099,2.30473399525,2.3133270113
58,26,2031,2040,3442774,15.2434369565,15.200226087,14.8223108696,14.1356826087,13.3308423913,12.5768521739,11.8036456522,10.9804315217,10.2564826087,9.6770326087,3.64982099645,3.62618530259,3.425054465,3.1977909764,3.01029516159,3.04363266539,3.07479368709,3.06763351204,2.98943588408,2.91014913652
59,22,2001,2010,3442774,13.3460891304,13.3267130435,13.1438380435,12.8158619565,12.4060315217,11.909648913,11.3623206522,10.8786434783,10.485348913,10.036773913,3.06654520561,3.04967377913,2.99925461739,2.90331909748,2.80932197995,2.8010392995,2.72522621724,2.72422297735,2.70945384902,2.673380369
60,28,2091,2100,7170118,17.1558902174,17.1497423913,17.0145,16.7634032609,16.4013836957,15.870951087,15.2104228261,14.5183913043,13.9137565217,13.3745554348,2.31194529209,2.30607271118,2.2244503379,2.15169133954,2.15626175115,2.26901682888,2.42507823876,2.66721441441,2.81290547196,2.89313417619
61,27,2061,2070,7170118,15.7977554348,15.780275,15.6420173913,15.3696423913,15.0420206522,14.633548913,14.1928358696,13.7787369565,13.3855586957,12.9888717391,2.83707700427,2.82447136954,2.76564986327,2.7161379048,2.62726104842,2.5637454892,2.50579740603,2.48824645929,2.4665311844,2.43783556422
62,26,2031,2040,7170118,14.4370554348,14.4213271739,14.2592543478,13.9138119565,13.4300173913,13.0022663043,12.5851076087,12.210676087,11.8270054348,11.4673771739,3.47474917205,3.46076037368,3.35832302095,3.19099661853,2.99254875878,2.92669315964,2.9332669573,2.98860921677,3.01883701115,3.0440697077
63,22,2001,2010,7170118,12.4302021739,12.4251195652,12.3604967391,12.2195836957,12.0591608696,11.8617641304,11.6174641304,11.3582478261,11.1337663043,10.9199836957,3.19678622392,3.19312776739,3.1592574495,3.10529518266,3.08454530507,3.04698072784,3.0159076357,2.9683847279,2.92361726899,2.90169239364
64,28,2091,2100,1213141,17.3789195652,17.3552282609,17.1497184783,16.7943934783,16.2816836957,15.572525,14.820275,13.9989869565,13.1707891304,12.376925,2.53870334044,2.51856579178,2.38215798054,2.29103570517,2.41887509286,2.6272408779,2.90681715923,3.13208796674,3.23060246727,3.28955874644
65,27,2061,2070,1213141,15.8765695652,15.8640293478,15.7225663043,15.3984467391,15.0191141304,14.5495043478,14.0873423913,13.6053434783,13.189701087,12.7709456522,2.87515995137,2.87168022046,2.81212590905,2.73381777107,2.63628335692,2.51357218505,2.40723255947,2.34344261085,2.34315487147,2.35979673911
66,26,2031,2040,1213141,14.4492978261,14.4294130435,14.2478467391,13.8307119565,13.2582891304,12.7606923913,12.287551087,11.8398228261,11.3332282609,10.8840869565,3.91054676044,3.90559335086,3.79385409381,3.62197379333,3.36359082037,3.2705586835,3.28754760502,3.29313660592,3.278173229,3.28185164385
67,22,2001,2010,1213141,12.780676087,12.782673913,12.7079402174,12.5243532609,12.2863630435,12.056148913,11.7626652174,11.4282554348,11.0998880435,10.7980282609,3.15257886999,3.11915853796,3.11286978911,3.04101521874,2.99388949526,2.95587248592,2.93969654317,2.91781111874,2.86698008142,2.84592353048
68,28,2091,2100,1260609,17.2159673913,17.1933282609,16.9887717391,16.6044206522,16.1127152174,15.4971782609,14.6854532609,14.0114695652,13.3137630435,12.5896271739,2.52174015281,2.50599016263,2.40455541692,2.38727238151,2.49388130042,2.71564590753,3.05089458687,3.27147383589,3.4029054443,3.45041153073
69,27,2061,2070,1260609,15.6773217391,15.6620923913,15.5292858696,15.2759413043,14.9168695652,14.4597706522,13.968326087,13.4375293478,12.957775,12.5390532609,2.82092258787,2.81677975388,2.7556579058,2.70428306253,2.66441774663,2.59296810125,2.51156041482,2.46152396579,2.43777459532,2.44635174362
70,26,2031,2040,1260609,14.3666608696,14.3493652174,14.1511728261,13.7419521739,13.1681641304,12.6670217391,12.243426087,11.8599456522,11.3979152174,10.9596228261,3.80592888406,3.79422633702,3.67445156775,3.48975653514,3.20462127005,3.16802440122,3.22133071891,3.24635875929,3.27977572772,3.34021217295
71,22,2001,2010,1260609,12.5873978261,12.5909423913,12.5261271739,12.349123913,12.1228282609,11.9047141304,11.6155663043,11.343873913,11.0981880435,10.8372934783,3.25357774921,3.21363614171,3.20049392443,3.14096434875,3.09284149064,3.05754859594,3.02593365154,3.02397467248,2.97375213,2.90998850847
72,28,2091,2100,13275637,17.4092771739,17.31685,16.7128347826,15.5483586957,13.9165021739,12.114525,10.3834826087,9.13952391304,8.34737717391,7.83311956522,2.78269643272,2.70989242733,2.56910400179,2.85695402444,3.32313514706,3.28296388412,2.89162011016,2.39228225575,2.04309395148,1.82743399508
73,27,2061,2070,13275637,15.9271706522,15.869498913,15.4289532609,14.6176282609,13.3836641304,12.0197826087,10.67095,9.52979565217,8.76621521739,8.22784565217,3.09770135112,3.07025786967,2.91425851104,2.75037550802,2.5209049516,2.45550927072,2.40884835511,2.21368615661,2.02093776307,1.81721479602
74,26,2031,2040,13275637,14.4954163043,14.4163880435,13.781376087,12.6598706522,11.5144902174,10.3188782609,9.0617326087,8.01794565217,7.22807065217,6.78638152174,4.14431514949,4.06510373134,3.83055845656,3.42237895256,3.40548551789,3.30321469304,3.01201349734,2.55454493418,2.03950530348,1.79449313987
75,22,2001,2010,13275637,12.3334771739,12.3466836957,12.0038956522,11.4710869565,10.7546195652,9.88501413043,9.04219782609,8.34830543478,7.73014891304,7.27945543478,3.94544505041,3.79148775324,3.65905860158,3.48967248886,3.34271561539,3.10546148076,2.93636650661,2.73186926307,2.46816729235,2.23081953696
76,28,2091,2100,3685864,16.0783434783,16.0434771739,15.7973141304,15.348776087,14.6958032609,13.7958576087,12.9185271739,12.1860521739,11.5978456522,11.1516641304,2.52626829252,2.50257536371,2.4096184917,2.41637234686,2.5598082804,2.70806177538,2.82075308193,2.83779477125,2.79810889427,2.75225144303
77,27,2061,2070,3685864,14.6423163043,14.620901087,14.387776087,13.931598913,13.3508228261,12.7072434783,12.0880663043,11.517751087,11.0586282609,10.682723913,3.37129924503,3.35487207179,3.25025891659,3.12001716518,3.00563931089,2.88066285245,2.79841593909,2.70590069883,2.66583889519,2.59868817577
78,26,2031,2040,3685864,12.1206282609,12.1260130435,11.9705184783,11.6188434783,11.0904934783,10.5309652174,10.0634978261,9.62408152174,9.23751086957,8.92225434783,4.34082137151,4.24477646581,4.16690947177,3.95586066531,3.72476453017,3.56908800311,3.46248737634,3.33254272191,3.22015222234,3.11280642849
79,22,2001,2010,3685864,10.5173206522,10.6030771739,10.5405554348,10.3826315217,10.1622521739,9.90246413043,9.604425,9.33065326087,9.07470869565,8.84654347826,4.01830509617,3.80420940434,3.73735776088,3.61411799767,3.4815574613,3.3507313344,3.21572444853,3.11667563233,3.01942867859,2.92514697161
80,28,2091,2100,13220413,14.2768934783,14.2464380435,14.0439413043,13.6302978261,13.1333195652,12.4955065217,11.7624923913,11.0900141304,10.5161206522,10.0262,3.10795924345,3.08512768979,2.99451609022,2.89363049605,2.80599445809,2.72315015887,2.74831879166,2.79591225335,2.75865582493,2.68299332965
81,27,2061,2070,13220413,12.4924423913,12.4591543478,12.141573913,11.6852880435,11.2087771739,10.7157369565,10.2772163043,9.82984565217,9.38677065217,9.0269673913,4.17177430188,4.02867298684,3.86549351975,3.69990391674,3.53406713751,3.39059591193,3.30222344127,3.16737290559,3.03386147223,2.91964922674
82,26,2031,2040,13220413,9.87508695652,10.0269434783,9.91037826087,9.56387608696,9.12703695652,8.66306847826,8.28192608696,7.972125,7.71744456522,7.5152173913,5.04912529567,4.72816168454,4.53802609445,4.24760653411,3.97907356614,3.62953462256,3.39352406359,3.24009051087,3.10349922959,2.99729194868
83,22,2001,2010,13220413,8.2340923913,8.43495869565,8.31021521739,8.16522608696,7.98379130435,7.76519673913,7.56346413043,7.34812826087,7.14292826087,6.95500217391,4.76306186889,4.35440863341,4.09891032832,3.87934429734,3.70605465906,3.54334714125,3.38299347338,3.20168057388,3.03157029078,2.88068212021
84,28,2091,2100,1109780,17.937648913,17.9294923913,17.7997304348,17.4563021739,16.950751087,16.2843108696,15.513751087,14.6953141304,13.9930717391,13.4116673913,2.08976071166,2.08479608393,2.03256172598,1.99553790763,2.07057130625,2.15387348345,2.33758544734,2.47129400101,2.53271198204,2.54879016687
85,27,2061,2070,1109780,16.580675,16.5730847826,16.4447804348,16.1488086957,15.6290445652,15.0393467391,14.4646021739,13.9099478261,13.4207597826,13.001323913,2.75406405404,2.7498170669,2.699618689,2.63311232295,2.55368498112,2.49985536565,2.51736920521,2.46774266799,2.41975580426,2.38995405947
86,26,2031,2040,1109780,15.3976706522,15.3889293478,15.2296086957,14.8175217391,14.3150847826,13.7966021739,13.276376087,12.7579695652,12.2867630435,11.8760054348,2.93989360678,2.93413150473,2.87499136075,2.70965666982,2.60649340679,2.57422587461,2.6055345584,2.65912521822,2.68373182602,2.67571843423
87,22,2001,2010,1109780,14.0804369565,14.07445,13.9613108696,13.7024043478,13.3760663043,13.0089554348,12.6575630435,12.3231826087,11.955625,11.6057032609,2.50767505708,2.50180400541,2.41475999548,2.37940929191,2.34983912791,2.3615581615,2.43230185856,2.50733744117,2.56203397495,2.61934232
88,28,2091,2100,8661645,18.0372771739,18.0322836957,17.924176087,17.585575,17.1199369565,16.4497978261,15.6665391304,14.8713728261,14.152976087,13.5304380435,2.14223349636,2.1395386537,2.10090907249,2.07215656557,2.1060560442,2.1596590259,2.35308479185,2.52349398933,2.61519246883,2.65028148514
89,27,2061,2070,8661645,16.6139043478,16.6085923913,16.499025,16.1969967391,15.7108673913,15.1208152174,14.5559108696,14.029848913,13.553926087,13.1183891304,2.77583388672,2.77141692255,2.72383862393,2.66243677054,2.60044075904,2.50460743974,2.50816808036,2.49253678129,2.42575879763,2.3803057504
90,26,2031,2040,8661645,15.3668445652,15.3583532609,15.1968195652,14.7834032609,14.2837282609,13.7507706522,13.2518391304,12.775923913,12.3348097826,11.915923913,3.02650406187,3.01981745519,2.93484606987,2.78018580011,2.70739357051,2.67519192901,2.71360787311,2.76138186036,2.78048397587,2.76626797705
91,22,2001,2010,8661645,14.0507684783,14.0453336957,13.9352402174,13.6769641304,13.355573913,12.9992913043,12.6580108696,12.3674619565,12.0620217391,11.7499782609,2.56351414809,2.55852758309,2.47299486354,2.43477269359,2.41666042626,2.44029190889,2.49972434648,2.56374513159,2.62970346896,2.68596994142
92,28,2091,2100,12742681,18.3042934783,18.2662597826,17.9366782609,17.2432054348,16.0347565217,14.4064597826,12.7600695652,11.3060326087,10.2649065217,9.54604347826,2.21551937646,2.1846425501,2.05373191266,1.92931343852,2.10934754505,2.50340563213,2.54129678016,2.34543819382,2.11919096445,1.84801437842
93,27,2061,2070,12742681,17.0748293478,17.0533902174,16.8227673913,16.1847847826,15.0961543478,13.7804423913,12.3817282609,11.1149717391,10.1765076087,9.54328478261,2.54658014939,2.54080431066,2.47602388758,2.27086759637,2.31108782475,2.51837995124,2.64347699118,2.49683994084,2.31062741456,2.15938400755
94,26,2031,2040,12742681,15.7768,15.7329717391,15.3230380435,14.6352043478,13.749551087,12.6859445652,11.5866804348,10.4789206522,9.6207673913,8.97679565217,2.89264107047,2.86589491124,2.7069973033,2.60031681789,2.56090522106,2.63963525982,2.6706091251,2.54909264729,2.37844318012,2.16289656357
95,22,2001,2010,12742681,14.30345,14.2755445652,13.9699130435,13.3842663043,12.6924021739,11.8767956522,10.9115467391,10.0167163043,9.29145434783,8.67917826087,2.9192646248,2.88530342652,2.81077258789,2.76167690888,2.81957489931,2.90106177245,2.93805460423,2.84656177827,2.66386605749,2.40524986356
96,28,2091,2100,14152803,14.7052619565,14.668348913,14.4398804348,14.0355304348,13.4485695652,12.7004836957,11.9691913043,11.3365934783,10.8198706522,10.4652032609,2.8764889306,2.85028653715,2.79958283634,2.73878361266,2.74385413818,2.79493647389,2.80320628066,2.78104163284,2.69635392547,2.63289725086
97,27,2061,2070,14152803,13.0670641304,13.0408945652,12.7870347826,12.3967858696,11.8737152174,11.3286826087,10.7930956522,10.3006880435,9.90067282609,9.55168804348,3.6116986369,3.554748836,3.42526579874,3.29483517395,3.15973721573,3.05818431758,2.95694862418,2.86351966581,2.76789836847,2.66710997415
98,26,2031,2040,14152803,10.1988119565,10.2954054348,10.1585413043,9.91584456522,9.52085434783,9.04795108696,8.67449782609,8.37923043478,8.10157934783,7.87244347826,4.90861518565,4.68235723093,4.54545402151,4.35062718488,4.0898226351,3.76282525572,3.5553161862,3.40525540534,3.24768532593,3.13075469093
99,22,2001,2010,14152803,8.58764021739,8.75601847826,8.67515,8.53241195652,8.34088586957,8.14271195652,7.89463804348,7.68427934783,7.50822391304,7.366775,4.47749264392,4.13714813233,3.98340781147,3.79027373881,3.60973679468,3.45887443508,3.27130810214,3.11699412366,2.99998941962,2.89862667764
100,28,2091,2100,7764200,18.7757467391,18.7407021739,18.5012228261,18.0460804348,17.419776087,16.5325673913,15.5403423913,14.4787076087,13.261875,12.1026532609,2.00972004666,1.96999618609,1.83484007104,1.73095426582,1.78952359296,2.01855273298,2.39105392945,2.68337594856,2.76918748913,2.55375189909
101,27,2061,2070,7764200,17.6985293478,17.6684815217,17.4676554348,17.0465043478,16.4741086957,15.741873913,14.9792880435,13.9830673913,12.8736804348,11.9599445652,2.53994821201,2.5326333016,2.49983483715,2.44136560279,2.21718675407,2.05566089052,2.18745184798,2.37038544081,2.41389865083,2.4015610706
102,26,2031,2040,7764200,16.7827826087,16.7480967391,16.4924478261,15.9064934783,15.2330315217,14.571298913,13.952098913,13.2655880435,12.5024836957,11.7879097826,2.77299573171,2.75113479097,2.63063485875,2.3778606308,2.17340441445,2.21105545351,2.39644466074,2.50913245672,2.54959453256,2.54717474535
103,22,2001,2010,7764200,15.6192771739,15.5895706522,15.3514054348,14.8921184783,14.3715543478,13.8231586957,13.2505782609,12.6153771739,11.9792663043,11.3989315217,2.25768516565,2.24604817978,2.14221828368,1.95941375004,1.95893544553,2.06766939097,2.19083335473,2.43490843261,2.61636529225,2.67349487797
104,28,2091,2100,16639187,12.8002402174,12.7906836957,12.6303771739,12.3400391304,11.9764141304,11.541126087,11.0637728261,10.6274065217,10.2552880435,9.89013152174,3.18659468945,3.14488203068,3.07656352425,2.984389359,2.92774112312,2.84301901699,2.7762213698,2.80051766083,2.84796526772,2.87460534361
105,27,2061,2070,16639187,10.5914271739,10.6468315217,10.403751087,10.10585,9.77686521739,9.45959565217,9.16207608696,8.93853152174,8.75902608696,8.55744021739,4.24030768936,4.01833714504,3.86411008411,3.72266115857,3.59893230136,3.48353861894,3.40735714067,3.37533284686,3.32850677493,3.24813319495
106,26,2031,2040,16639187,7.91832065217,8.10491304348,8.08358804348,7.96761956522,7.76426956522,7.56880652174,7.34608913043,7.09413586957,6.86914565217,6.72530326087,4.8107619996,4.50938418103,4.38663968384,4.2057184992,3.9908462087,3.80523432688,3.60330772064,3.36143013375,3.18195621124,3.08816053344
107,22,2001,2010,16639187,6.57002608696,6.85097173913,6.8264826087,6.74886086957,6.66499891304,6.57476304348,6.47872717391,6.37775652174,6.29561521739,6.19168913043,4.48502759478,4.07156617024,3.8326801073,3.608015813,3.42737335368,3.2726000196,3.1128379776,2.97125315693,2.86590984168,2.73914101868
108,28,2091,2100,11869740,13.9324467391,13.8702728261,13.4532717391,12.803698913,11.9362076087,10.9421358696,10.079725,9.27059673913,8.60916956522,8.07373695652,3.16457726325,3.11560314691,2.98903605346,2.85406496384,2.74815949437,2.75527945021,2.73894433994,2.61263466499,2.4063778743,2.20535375638
109,27,2061,2070,11869740,11.9915826087,11.9319826087,11.4147478261,10.757798913,10.1201217391,9.53385434783,8.90788586957,8.2403326087,7.74643586957,7.34672282609,4.3089516333,4.05943284306,3.80372614826,3.56068969731,3.38478843908,3.25625815089,3.05241470923,2.8348457854,2.63444648763,2.48293406904
110,26,2031,2040,11869740,9.34589565217,9.47303043478,9.14638152174,8.49238586957,7.85146304348,7.32362173913,6.95989130435,6.6591923913,6.36259891304,6.11549673913,5.2831389695,4.93954961703,4.60718146958,4.18155762431,3.72648035081,3.37717241128,3.17279074939,2.98521125959,2.7865394557,2.63285353498
111,22,2001,2010,11869740,7.74221304348,7.93597173913,7.74543478261,7.4976923913,7.21879456522,6.92042391304,6.577425,6.27740543478,6.07993695652,5.94015434783,4.81548505329,4.36491568276,4.03236317551,3.73986255035,3.49165098372,3.23217962631,2.9139098434,2.67847846991,2.52913491004,2.43686314848
112,28,2091,2100,14493045,16.808351087,16.7495271739,16.344401087,15.5798097826,14.4379836957,12.7720467391,11.2223163043,9.94382065217,9.03108804348,8.39120869565,2.33584524936,2.28297387457,2.0719697317,2.04347259211,2.42850132786,2.71811306625,2.77955728717,2.61585201166,2.3894047519,2.14374293704
113,27,2061,2070,14493045,15.1819336957,15.1410054348,14.7243663043,14.0304869565,13.2301293478,12.3224369565,11.357623913,10.2854130435,9.42249673913,8.80216304348,3.07156430196,3.05346971926,2.87920128901,2.71394940824,2.60244978829,2.54330291671,2.45865178115,2.28563463186,2.10880246715,1.95050953571
114,26,2031,2040,14493045,13.6984945652,13.6379978261,13.1560913043,12.3809565217,11.711473913,10.9707347826,10.2466141304,9.61874456522,8.97013043478,8.46063804348,3.61572422953,3.57098469212,3.34643562091,3.10550493745,2.95942357476,2.87683916918,2.80754926413,2.70690687626,2.52340220541,2.38370144511
115,22,2001,2010,14493045,12.3982119565,12.3507706522,12.0199673913,11.497848913,10.8986858696,10.3516815217,9.79213369565,9.34317282609,8.96685108696,8.69663586957,3.29047083356,3.24687889116,3.11166134945,2.92987784323,2.78800832695,2.7217299685,2.64530543223,2.62795087335,2.54587501576,2.51487628915
116,28,2091,2100,9367642,18.4616880435,18.4308032609,18.1801380435,17.6713163043,16.9469684783,15.9353478261,14.7620108696,13.4118597826,12.0362032609,10.9235902174,2.14598708667,2.1124116087,1.96928018463,1.83360961992,1.86491868566,2.04071082548,2.29401015892,2.42788207002,2.25426441175,1.90589903801
117,27,2061,2070,9367642,17.5116902174,17.4810097826,17.2445065217,16.7343706522,16.0146336957,15.0930423913,14.039625,12.7511086957,11.5715913043,10.6622021739,2.56720142921,2.55320827277,2.47105826099,2.27452145719,1.95046166951,2.0248467327,2.31880307377,2.39827976143,2.37222479891,2.21714059654
118,26,2031,2040,9367642,16.7113173913,16.6766978261,16.3511869565,15.6435673913,14.8967576087,14.1076619565,13.3543206522,12.4761891304,11.4644369565,10.620875,2.78019287174,2.75973950963,2.598894925,2.31270135936,2.19769740886,2.27605518412,2.41862322018,2.49502167723,2.46291406672,2.3687969515
119,22,2001,2010,9367642,15.3550467391,15.3254532609,15.0745217391,14.5854967391,13.9423728261,13.2499869565,12.5643576087,11.8046923913,10.9376434783,10.2289358696,2.26649239363,2.2418416119,2.06183629228,1.88025282084,1.89128536792,2.06527481588,2.32342479742,2.47889715026,2.42765305531,2.31195886242
120,28,2091,2100,7125623,16.7121065217,16.6927065217,16.4855043478,16.0831706522,15.4968521739,14.5080521739,13.4477206522,12.4352293478,11.5115695652,10.8313163043,2.24324909695,2.23463242353,2.14794922513,2.0898099091,2.06958416915,2.31523539944,2.65481694288,2.8088553988,2.76687603361,2.67449125524
121,27,2061,2070,7125623,15.1831782609,15.1665532609,14.9589695652,14.5431630435,14.0043195652,13.3541652174,12.7139826087,12.1027782609,11.4831923913,10.9700815217,2.84075074691,2.82859251661,2.73356435001,2.64188416366,2.52531229283,2.38451212469,2.30975257537,2.30097448599,2.27766068138,2.24461911843
122,26,2031,2040,7125623,13.8090663043,13.7889836957,13.5341673913,12.9689315217,12.3428717391,11.7402706522,11.170973913,10.6687804348,10.1734945652,9.77368586957,3.41043517449,3.39377816058,3.25128496306,2.958329724,2.84345441357,2.78183848048,2.82706486967,2.81366224621,2.80671882557,2.7776764658
123,22,2001,2010,7125623,12.4126456522,12.4018086957,12.1904076087,11.8019032609,11.4116804348,11.0957315217,10.7797423913,10.502575,10.2509597826,9.98807826087,2.99718236534,2.98011094365,2.81760921393,2.71234633286,2.67483832753,2.65546372563,2.64118356963,2.65805348835,2.6862523841,2.71302349724
124,28,2091,2100,10370649,12.6024663043,12.5968978261,12.5283934783,12.4144956522,12.2600586957,12.0781673913,11.9205782609,11.7702891304,11.5773543478,11.4212130435,3.0055872246,3.00033708269,2.97271996472,2.93821593734,2.8724974542,2.85438856361,2.83482487045,2.82044497085,2.73202839473,2.73302028702
125,27,2061,2070,10370649,10.5691717391,10.608773913,10.521973913,10.3760945652,10.2119065217,10.0249673913,9.83031413043,9.66931956522,9.53539891304,9.40633804348,3.95568361097,3.81642306782,3.74721197416,3.69837403423,3.64498340755,3.59133742187,3.53492463951,3.50684588591,3.48290940453,3.46783693339
126,26,2031,2040,10370649,8.11588913043,8.26772282609,8.26727391304,8.24260108696,8.18445652174,8.11831956522,8.02340217391,7.94024565217,7.79996304348,7.65991304348,4.49012139456,4.22578563863,4.1457369555,4.04889322195,3.92952976394,3.82675180337,3.73730132908,3.64347416123,3.51891471064,3.38083334774
127,22,2001,2010,10370649,6.62196086957,6.82823695652,6.84187282609,6.81857282609,6.78133369565,6.77153478261,6.76497826087,6.7567673913,6.74848913043,6.7338076087,4.1769986401,3.86040792558,3.73554507913,3.60085927315,3.48414335574,3.40746886089,3.34932608452,3.29774381016,3.25720072609,3.22048120394
128,28,2091,2100,8256027,11.9205771739,11.9350619565,11.8518336957,11.7519858696,11.6353771739,11.535151087,11.4102369565,11.2796456522,11.1362565217,10.979523913,3.51322457193,3.44126430215,3.40127810797,3.38808409382,3.35389597502,3.35288555114,3.33915681732,3.33042487339,3.2883753819,3.2625269917
129,27,2061,2070,8256027,9.56613804348,9.64531413043,9.57852826087,9.45568586957,9.35516630435,9.1954173913,9.05841195652,8.95889021739,8.83937717391,8.73746413043,4.32922502086,4.14805699001,4.08235633317,4.01039619748,3.9463615291,3.8526422565,3.78805222155,3.7533619344,3.70367250056,3.68716641926
130,26,2031,2040,8256027,6.02680978261,6.18851521739,6.22289130435,6.23863152174,6.23973913043,6.23953369565,6.23936086957,6.22964021739,6.20865652174,6.17771630435,4.62528906554,4.41992553591,4.3436394401,4.25488826429,4.16805038898,4.09808455708,4.02602725612,3.95842138905,3.88822902719,3.82598748481
131,22,2001,2010,8256027,4.25425978261,4.48061956522,4.56796956522,4.63997717391,4.69734673913,4.73481521739,4.75742065217,4.77964565217,4.80499130435,4.82520652174,3.95049766027,3.71608505791,3.61699325157,3.52601864406,3.4492485224,3.3788824051,3.30902969847,3.25378994831,3.213968953,3.1784345362
132,28,2091,2100,13033558,15.7154271739,15.5458630435,14.7073315217,13.392125,11.582376087,9.78160108696,8.48625434783,7.70953152174,7.09700217391,6.64388369565,2.85384662488,2.73154291115,2.64084930775,2.69023751629,2.76446225792,2.49817124508,2.1341731954,1.88599133614,1.53743831922,1.24197868234
133,27,2061,2070,13033558,14.0909445652,13.9479641304,13.0952826087,11.9148804348,10.54005,9.00454782609,7.91254130435,7.05440434783,6.50468369565,6.10199347826,3.70585823737,3.56152657568,3.23080982422,3.03383322047,2.84609341475,2.46497298418,2.11528627481,1.7926142828,1.52753530346,1.23830307735
134,26,2031,2040,13033558,11.476498913,11.4999923913,10.7752032609,9.66913586957,8.66060326087,7.81243913043,7.11595326087,6.59278478261,6.22614347826,5.95470326087,5.15394071697,4.86724188062,4.38246354256,3.80660490934,3.27623127727,2.87594626687,2.51984027055,2.22067542916,1.98696173241,1.83320284186
