"ebint","ebhex","depth","area","longitude","latitude"
9220094,"0x8caffe",2.7,71956,19.0936774,63.9657724
5101315,"0x4dd703",2.1,44255,16.8699416,63.9969498
2486158,"0x25ef8e",7,491676,20.1425731,63.9301456
13542997,"0xcea655",5,250780,19.5333713,63.9510618
15858102,"0xf1f9b6",2.4,59903,18.722158,63.9659523
15656420,"0xeee5e4",2.2,49445,17.0771008,63.9763073
5482252,"0x53a70c",3.1,95758,15.5018538,63.9838771
11343231,"0xad157f",6.1,373211,14.6926613,63.9822921
3694991,"0x38618f",8,637728,18.7571022,63.9533793
5453777,"0x5337d1",4.5,200505,13.4341275,63.958475
8344197,"0x7f5285",4.6,214013,16.6964791,63.9780369
10663936,"0xa2b800",3.3,110582,19.5043442,63.9348651
2449897,"0x2561e9",2.4,56479,18.7318096,63.9567883
15469267,"0xec0ad3",3.9,152859,13.4386816,63.9669024
16066281,"0xf526e9",7.5,569275,18.6390612,63.9654453
10139841,"0x9ab8c1",5,249107,15.0203944,63.9812108
13093413,"0xc7ca25",12.3,1513794,13.2608984,63.9725229
12320724,"0xbbffd4",7.2,525357,18.6119227,63.9597569
1995675,"0x1e739b",2.6,69230,18.3535318,63.9816654
8676586,"0x8464ea",4.7,219304,19.4789453,63.952827
10514238,"0xa06f3e",4.5,203806,13.0616481,63.9767958
11830856,"0xb48648",2.7,74706,20.5128696,63.9249073
3474285,"0x35036d",2.9,82390,18.7903909,63.9697007
14246577,"0xd962b1",2.8,78548,20.4390668,63.7722663
6311784,"0x604f68",2.5,64113,20.3013421,63.7036445
7891022,"0x78684e",3.3,111032,20.4855684,63.7979598
6359756,"0x610acc",3,92395,20.5474504,63.7746732
8064884,"0x7b0f74",3.6,130086,20.4220247,63.7282386
7887518,"0x785a9e",3.5,123808,17.7644905,63.7067502
5699053,"0x56f5ed",3.6,131590,19.4968735,63.6968344
6648125,"0x65713d",3.5,124294,14.4335415,63.7503124
12372598,"0xbcca76",2.2,50455,15.2247698,63.7645002
6594209,"0x649ea1",4.3,182901,19.6046429,63.7456355
13808506,"0xd2b37a",2.2,46307,16.1925703,63.7986856
10966802,"0xa75712",9.5,901096,12.9531828,63.7913053
13092634,"0xc7c71a",12.1,1469917,19.1924412,63.7790712
14249542,"0xd96e46",4.2,174652,19.7086508,63.802044
14087297,"0xd6f481",2.3,52139,13.1682,63.8415507
3309611,"0x32802b",6.5,419149,16.3653493,63.9064676
10436040,"0x9f3dc8",3.6,132006,13.7137228,63.9099126
12609053,"0xc0661d",3.2,100682,19.8570968,63.7421201
175690,"0x2ae4a",3.1,94857,19.873834,63.7363834
15616929,"0xee4ba1",2.2,48341,19.861342,63.7068848
7224407,"0x6e3c57",2.4,56120,15.8127199,63.9179362
5309327,"0x51038f",3.2,102341,19.0882937,63.877318
8289309,"0x7e7c1d",4.3,187055,18.7040852,63.8928849
6738992,"0x66d430",5.2,273924,17.4602077,63.9103448
8444262,"0x80d966",4.3,182709,18.7953546,63.8937874
8170054,"0x7caa46",6.4,404246,18.9621672,63.8870337
11765754,"0xb387fa",5.8,334547,18.8085216,63.9329625
7194515,"0x6dc793",2.9,84385,18.7992233,63.9427374
11676332,"0xb22aac",3.5,123674,17.5754626,63.9605061
566416,"0x8a490",5.6,309318,17.9729795,63.9378307
10520763,"0xa088bb",4,159022,18.7238193,63.9206863
358069,"0x576b5",4.3,188281,18.2312381,63.9336402
7231605,"0x6e5875",2,38866,12.8157968,63.917196
12642905,"0xc0ea59",3.7,139384,18.9420921,63.912647
4620450,"0x4680a2",4,156405,18.7699393,63.9196896
15248754,"0xe8ad72",2.8,79233,18.2920232,63.9383098
369405,"0x5a2fd",3,89052,13.0977064,63.934032
14690729,"0xe029a9",2.2,47552,18.8644777,63.9236809
13631364,"0xcfff84",4.4,191957,15.9840028,63.9554586
1069262,"0x1050ce",4.5,205915,13.5454035,63.9357249
13180788,"0xc91f74",3.1,97338,18.2987412,63.8514855
11950688,"0xb65a60",4.8,235059,19.0267045,63.8339049
14868664,"0xe2e0b8",11.4,1297319,18.2625961,63.8678186
10033938,"0x991b12",10.6,1116589,19.5204644,63.8430745
1269584,"0x135f50",2.7,72308,18.3585645,63.8538152
4870531,"0x4a5183",4.7,223102,19.7471664,63.79953
15216610,"0xe82fe2",3.4,113720,17.4894017,63.8484477
1181485,"0x12072d",3,87148,17.5045484,63.8455941
14449324,"0xdc7aac",4.2,177696,17.7119966,63.8425451
16534398,"0xfc4b7e",2.9,85185,13.5640136,63.8336231
6225841,"0x5effb1",3.4,116398,17.6798164,63.8421406
11400861,"0xadf69d",7.6,574044,14.0877844,63.8471678
7960754,"0x7978b2",7.6,577050,18.8399086,63.8389866
9983948,"0x9857cc",4.8,233279,16.8122217,63.8618684
8644025,"0x83e5b9",4.1,170793,13.4246205,63.8462179
3382581,"0x339d35",4.6,215986,17.6401642,63.8530868
12122530,"0xb8f9a2",5.3,277396,20.3537579,63.783986
3984380,"0x3ccbfc",4.6,215358,18.8832408,63.8299964
16572683,"0xfce10b",4.3,181169,13.6229657,63.8914704
9381087,"0x8f24df",3.9,152049,18.7123451,63.8770029
11918022,"0xb5dac6",3.7,136800,18.9586197,63.8682927
10851685,"0xa59565",6.4,409946,14.4783562,63.9010371
2727735,"0x299f37",4,159433,19.1401055,63.8640467
14718185,"0xe094e9",2,41159,18.7414718,63.8725155
8293049,"0x7e8ab9",4.2,175389,18.5002689,63.8813349
6152562,"0x5de172",3.1,93149,18.5282974,63.8794046
5693039,"0x56de6f",7.6,584418,18.4330375,63.882768
15141158,"0xe70926",8.2,669907,13.7591273,63.8918103
2046281,"0x1f3949",4,157993,19.0765154,63.8780102
12715944,"0xc207a8",3.3,110891,18.7735509,63.8841496
3013555,"0x2dfbb3",4.5,206934,18.4684949,63.8958437
5407925,"0x5284b5",5,253921,18.7396861,63.8844554
2179742,"0x21429e",2,40873,18.6944848,63.8882276
3444750,"0x34900e",4.8,227527,18.693392,63.8830545
12703990,"0xc1d8f6",2.8,76681,18.4983725,63.8692263
945779,"0xe6e73",5,250579,18.4504176,63.8715781
10901844,"0xa65954",5.8,335634,18.2385324,63.8728123
3123314,"0x2fa872",9.6,915209,18.6011451,63.8652424
13309026,"0xcb1462",6.6,438600,18.4424548,63.8672532
3595126,"0x36db76",2.9,82334,19.0719204,63.8521445
8379748,"0x7fdd64",8.6,734434,16.6968252,63.8922464
11586838,"0xb0cd16",6.4,403780,17.9255614,63.8798651
3286207,"0x3224bf",4.8,234612,19.3769792,63.8597756
15395235,"0xeae9a3",3.3,110206,17.6776969,63.8903032
8867094,"0x874d16",3.1,93314,19.5330267,63.850077
12285439,"0xbb75ff",10.4,1088352,19.7407953,63.8386209
5096508,"0x4dc43c",3,88566,19.4505649,63.8516329
13515187,"0xce39b3",7.6,585087,19.5173574,63.8104316
6591573,"0x649455",3.6,126937,17.0476088,63.8021794
11913784,"0xb5ca38",4.1,164082,17.9401166,63.7886428
10308781,"0x9d4cad",4.7,217558,20.4092988,63.7308231
1514426,"0x171bba",2.3,54199,20.3926815,63.7373851
11331586,"0xace802",5.8,340029,16.5294888,63.8194593
11654557,"0xb1d59d",8.2,668267,13.6130056,63.8049239
4400077,"0x4323cd",3.6,126207,18.8320489,63.7781493
509054,"0x7c47e",10.6,1119966,19.0989269,63.7874479
15762285,"0xf0836d",5.4,292590,18.2152602,63.7763606
12102581,"0xb8abb5",8.9,793950,18.1401765,63.7702857
11674403,"0xb22323",2,38622,19.1301451,63.7561285
8237827,"0x7db303",9.6,928011,14.2348657,63.7761028
15257350,"0xe8cf06",7.2,515664,14.5877689,63.785175
5630207,"0x55e8ff",5.9,353275,18.5693713,63.7651997
13295923,"0xcae133",7.6,571502,18.0715011,63.7756962
9623902,"0x92d95e",2.9,84260,18.0439105,63.7734157
13606534,"0xcf9e86",3.4,112803,19.0748393,63.7553793
3900750,"0x3b854e",5,254366,18.022993,63.7731427
1244411,"0x12fcfb",6.5,423729,17.914787,63.7880147
11156079,"0xaa3a6f",4,161748,19.2012031,63.7553297
6599116,"0x64b1cc",6,363719,17.7996063,63.7922549
15953529,"0xf36e79",4.3,181224,17.9784244,63.7835215
8710882,"0x84eae2",9,803953,18.2973215,63.8194661
412283,"0x64a7b",4.7,225082,18.3209293,63.8200919
3211888,"0x310270",4.4,192350,19.5834309,63.796199
16531138,"0xfc3ec2",8.2,679858,17.6182335,63.8284909
12632981,"0xc0c395",7.7,593570,18.3276062,63.8096663
9861058,"0x9677c2",7.8,615917,17.9011739,63.8240187
11454494,"0xaec81e",4.5,204021,13.1471075,63.8113132
335887,"0x5200f",2.4,56273,18.8586266,63.8177848
7677669,"0x7526e5",3.2,102418,17.6027758,63.8353666
502698,"0x7abaa",10.4,1086831,14.2666988,63.8361787
6332091,"0x609ebb",3,92020,19.7155763,63.7936396
10769368,"0xa453d8",4.3,186388,14.7985875,63.844473
1744518,"0x1a9e86",2.1,43355,20.5394736,63.7459461
10857086,"0xa5aa7e",2.5,63830,18.3256414,63.8017494
13370276,"0xcc03a4",5.1,259497,17.8473441,63.8091926
7034451,"0x6b5653",13.1,1708470,20.1948085,63.7637385
16405753,"0xfa54f9",6.8,462440,13.2976017,63.8006657
1337249,"0x1467a1",4.2,179575,18.6650983,63.8050075
15584405,"0xedcc95",4.8,226499,16.5122976,63.8267202
9354798,"0x8ebe2e",3.6,127176,19.0094134,63.8027753
3483606,"0x3527d6",6.7,448321,14.2426762,63.8247305
547854,"0x85c0e",5.1,263901,19.1279197,63.7912722
13092934,"0xc7c846",9.3,856980,17.3379756,63.824079
10385204,"0x9e7734",3.3,107948,18.6936533,63.8032808
10569695,"0xa147df",6.5,426091,19.7127715,63.711775
14140563,"0xd7c493",4.4,196462,18.7135608,63.7340683
532539,"0x8203b",4.2,174688,18.8010146,63.7307098
9099855,"0x8ada4f",8.3,693973,19.3051703,63.7223051
12660003,"0xc12d23",3.3,109098,18.1572383,63.7532257
11573083,"0xb0975b",6.7,448889,14.6422271,63.7677138
5590817,"0x554f21",10.6,1121249,17.7163193,63.7775918
7282661,"0x6f1fe5",8.3,681647,17.9936179,63.7727701
16552674,"0xfc92e2",2.1,45315,12.7229052,63.7310273
11698170,"0xb27ffa",4.8,229755,19.266222,63.7192036
2441928,"0x2542c8",7.3,538100,19.6449966,63.7160275
6918792,"0x699288",8.9,795219,18.563347,63.7392933
9312523,"0x8e190b",5.1,262880,18.2337439,63.747338
9921754,"0x9764da",6.9,471328,18.6373402,63.9213552
15019864,"0xe52f58",2.4,59281,19.7243206,63.4653787
10095730,"0x9a0c72",3.2,103138,19.7170892,63.4653006
6811051,"0x67edab",2.7,71335,19.4420164,63.5082396
9642520,"0x932218",2.9,82861,19.7224875,63.4872105
7077080,"0x6bfcd8",3.3,107432,19.833955,63.5931071
4166501,"0x3f9365",3.9,152960,19.4432885,63.4697928
3333936,"0x32df30",4.3,186343,19.461817,63.4489908
7174768,"0x6d7a70",4.2,175311,19.8063988,63.5909132
10013421,"0x98caed",2.6,68272,19.7686493,63.5543654
1407013,"0x157825",5.9,346477,19.6818108,63.4960108
15351659,"0xea3f6b",6.2,383377,19.6518021,63.5183393
11597665,"0xb0f761",3,91538,15.1354704,63.3461823
11629376,"0xb17340",7.7,585890,19.0309477,63.3144438
12431682,"0xbdb142",4.4,192095,13.4583184,63.4137188
13779206,"0xd24106",5.3,285478,12.7318661,63.4025184
11223866,"0xab433a",9.7,938047,18.5815891,63.4327967
4519272,"0x44f568",14,1953172,17.5747181,63.4408187
1993321,"0x1e6a69",3.3,110471,13.0058306,63.4518084
12451245,"0xbdfdad",9.3,855668,16.9253712,63.4633567
5188587,"0x4f2beb",7.1,504167,17.745621,63.5115143
5927869,"0x5a73bd",4.7,224922,15.5734495,63.5292821
3472089,"0x34fad9",4.9,240743,19.1772098,63.4860646
4829603,"0x49b1a3",2.3,52044,13.4387204,63.5086893
7849216,"0x77c500",13.7,1874673,17.1051524,63.5288191
7291109,"0x6f40e5",2.1,43742,15.9511448,63.5570192
11865154,"0xb50c42",10,1008713,16.6716003,63.581268
11044205,"0xa8856d",4.6,207479,15.6484848,63.5885752
3201867,"0x30db4b",2.6,65923,12.7355041,63.5725883
13741413,"0xd1ad65",7.5,569452,18.1910849,63.607528
5859357,"0x59681d",9.6,917680,17.1382513,63.6328343
4138073,"0x3f2459",3,91417,14.4776362,63.627274
13234318,"0xc9f08e",2.5,63611,17.0905366,63.6333851
10362308,"0x9e1dc4",2.9,86113,15.6072296,63.6699606
7397536,"0x70e0a0",7.7,594137,19.7264991,63.6439403
14924468,"0xe3bab4",4.2,172764,18.9356219,63.6343382
13290360,"0xcacb78",1.8,33849,18.7150646,63.6340326
10194610,"0x9b8eb2",6.5,416420,19.4797736,63.633404
8072447,"0x7b2cff",4.6,213771,18.8849657,63.6416451
496753,"0x79471",2.5,60671,18.7727759,63.6504924
4617913,"0x4676b9",5,254086,17.384997,63.6702481
9130011,"0x8b501b",5.3,278820,19.1362112,63.6386251
11364856,"0xad69f8",10.8,1170226,17.4522385,63.6669784
1548120,"0x179f58",3,88493,17.3537451,63.6667453
14252097,"0xd97841",2.1,45619,18.6625358,63.6455069
942005,"0xe5fb5",4.4,197493,14.2915476,63.669073
15494510,"0xec6d6e",2.7,73276,19.4687911,63.6768515
1612853,"0x189c35",12,1440034,18.8000141,63.6949095
14007166,"0xd5bb7e",2.5,63831,19.8801963,63.6669391
16222418,"0xf788d2",2.7,71124,19.4320145,63.6694957
7062755,"0x6bc4e3",6.5,421725,19.4331832,63.6773589
10733784,"0xa3c8d8",2.3,53826,19.0177317,63.6807628
1481011,"0x169933",3.3,109097,19.0408554,63.6846061
7823247,"0x775f8f",4.6,216027,16.6603783,63.7251132
7848399,"0x77c1cf",2.8,77267,19.4573781,63.6788836
10709438,"0xa369be",2.4,58163,19.2887267,63.6888291
9649348,"0x933cc4",2.1,46185,19.2357299,63.6865815
14168516,"0xd831c4",2.7,72909,19.6657113,63.6701014
4643048,"0x46d8e8",2.7,75018,16.6310883,63.72472
1931256,"0x1d77f8",2.5,64531,16.6396326,63.722458
13263028,"0xca60b4",2.5,63745,18.3721623,63.7043291
13734803,"0xd19393",8.1,658951,19.4727923,63.6497379
7714997,"0x75b8b5",3.2,100065,18.5736123,63.6729865
12720676,"0xc21a24",3.2,102055,19.280253,63.660995
2402397,"0x24a85d",9.8,958131,18.7029901,63.6800564
7612664,"0x7428f8",2.8,80917,17.8985747,63.6873321
14634735,"0xdf4eef",7.2,521642,18.6765115,63.6853797
8863307,"0x873e4b",3.5,124394,18.1753624,63.6937935
8416713,"0x806dc9",5.4,288826,18.5397384,63.5974103
14619734,"0xdf1456",7.3,538433,17.0853401,63.6177036
9973608,"0x982f68",3.5,125890,12.4974916,63.5899247
6616686,"0x64f66e",5.9,348174,17.885194,63.6165065
10538378,"0xa0cd8a",8.5,725606,18.9771641,63.5977598
10876525,"0xa5f66d",3,90698,19.1861154,63.5880099
5552543,"0x54b99f",4.5,199063,18.7128965,63.5982579
12973381,"0xc5f545",5.4,296204,18.7938693,63.5736559
10354574,"0x9dff8e",5.5,307166,18.6146124,63.5820521
13355573,"0xcbca35",3,92448,14.5294433,63.5987776
1588324,"0x183c64",3.3,107209,18.6918721,63.5758617
8514970,"0x81ed9a",2.5,61954,18.9438423,63.5712189
10232852,"0x9c2414",4.2,179030,18.3721412,63.5837593
16505903,"0xfbdc2f",6.1,367577,17.6430133,63.5946477
4211465,"0x404309",3.1,98059,19.0479939,63.5724909
1577128,"0x1810a8",2.6,69968,18.8086771,63.568526
10822431,"0xa5231f",7.3,529702,18.9278858,63.565035
12727957,"0xc23695",3.3,107567,18.4068669,63.5812804
10211387,"0x9bd03b",2.3,53466,18.7306344,63.5747644
16497916,"0xfbbcfc",3.6,126640,17.8666542,63.589526
15827885,"0xf183ad",4,160226,18.3405843,63.5837198
16730476,"0xff496c",2.8,79964,18.8925092,63.5728178
9635596,"0x93070c",3.2,101310,18.5731535,63.5813134
14301838,"0xda3a8e",10.8,1169775,19.0792878,63.585535
7700746,"0x75810a",4.3,187814,19.1916913,63.5733386
15164894,"0xe765de",2.5,62235,19.0293199,63.611332
8770284,"0x85d2ec",1.9,35581,19.034048,63.6146198
14530612,"0xddb834",3.5,123169,17.3604428,63.6536325
12021846,"0xb77056",5.1,265149,19.414963,63.6198435
10283817,"0x9ceb29",2.6,65729,19.5635904,63.6160477
10682377,"0xa30009",9.1,820681,17.9537706,63.6443852
1893687,"0x1ce537",5.4,296521,15.6151182,63.6610901
2774069,"0x2a5435",4.3,183750,18.3260819,63.612643
766563,"0xbb263",3.8,141740,18.9991618,63.6028575
8895633,"0x87bc91",4,156808,18.6579617,63.6042305
9895045,"0x96fc85",7,495351,18.649382,63.5987807
10785186,"0xa491a2",2.4,56061,18.7648611,63.6000303
11483719,"0xaf3a47",8,638726,18.8684375,63.61709
3881169,"0x3b38d1",9.7,936093,16.1831446,63.6564705
12464949,"0xbe3335",5.1,256391,17.5211813,63.6300984
3936443,"0x3c10bb",2.9,82759,18.6583845,63.6127811
7203809,"0x6debe1",9.6,923901,13.6859857,63.8338692
9334237,"0x8e6ddd",2.7,75305,19.2767838,63.701135
2044051,"0x1f3093",2.5,62177,18.9067438,63.7109501
8470381,"0x813f6d",2.6,68920,16.619161,63.7437415
4324235,"0x41fb8b",2.1,46079,16.6133416,63.7421092
14090686,"0xd701be",6.7,444943,14.6005753,63.7558665
16733044,"0xff5374",4.5,206916,19.2424178,63.7170887
3707041,"0x3890a1",2.9,83485,16.599556,63.7443617
9426131,"0x8fd4d3",4.5,202307,18.7977595,63.7096324
7304879,"0x6f76af",2.5,60400,19.4458879,63.6862592
5168930,"0x4edf22",6.4,414951,20.1388798,63.6714716
4367502,"0x42a48e",2.5,61069,18.520245,63.7023534
16378087,"0xf9e8e7",5,250387,18.7089889,63.7123422
7645284,"0x74a864",3,87209,19.2955326,63.7008744
14833239,"0xe25657",2.9,82745,20.1027748,63.6780099
546720,"0x857a0",2.3,53511,20.0888702,63.6786374
681869,"0xa678d",2.1,43822,19.2208214,63.718043
15526531,"0xecea83",2.3,52507,18.2538411,63.7394594
7895226,"0x7878ba",7.5,557339,19.1128217,63.3651303
567787,"0x8a9eb",2.8,81183,19.1200618,63.3666238
11462907,"0xaee8fb",3.2,101628,18.7869871,63.372415
6021726,"0x5be25e",4.7,216856,18.1666471,63.3458856
2707443,"0x294ff3",2.8,77884,18.3161116,63.3474347
6780730,"0x67773a",2.6,66621,18.7271884,63.3435875
9126266,"0x8b417a",2.1,45764,18.2080601,63.3531082
4211696,"0x4043f0",3.7,139749,18.7199483,63.3300406
16015143,"0xf45f27",3.2,103755,16.4293958,63.3647787
9555939,"0x91cfe3",2.6,66245,17.9264935,63.2782984
3855823,"0x3ad5cf",5.7,327700,18.531548,63.2605527
6997412,"0x6ac5a4",6.2,387536,17.764511,63.2760575
1896851,"0x1cf193",3.1,95125,17.9449527,63.2752761
14010194,"0xd5c752",9.9,970632,17.7169966,63.2778413
14727068,"0xe0b79c",3.2,103276,18.6521276,63.2590772
10177514,"0x9b4bea",9.2,843987,13.4548245,63.2639406
12012260,"0xb74ae4",5.2,271927,18.6206687,63.2634466
12701414,"0xc1cee6",3.1,98049,17.9726709,63.2680868
10335338,"0x9db46a",5.1,257673,15.9530598,63.3446014
7582169,"0x73b1d9",3.8,147163,18.6458683,63.3147561
3520729,"0x35b8d9",9.5,893845,18.7144058,63.3144293
5031375,"0x4cc5cf",2.7,71513,18.436976,63.32811
3203381,"0x30e135",3.2,103006,14.2813911,63.344099
14674118,"0xdfe8c6",3.2,104515,19.6600838,63.5489741
10402815,"0x9ebbff",4.3,180653,17.8517374,63.588459
6212123,"0x5eca1b",4.2,177038,18.5411582,63.5726065
5909395,"0x5a2b93",8.5,725420,17.0810386,63.4751518
158713,"0x26bf9",5.6,310072,17.7717896,63.4734408
10806585,"0xa4e539",2.7,75230,17.836059,63.4733657
980245,"0xef515",2.5,62491,18.8404111,63.4654724
583976,"0x8e928",6.6,429191,19.4747463,63.4397494
4237553,"0x40a8f1",3.5,119429,16.1148137,63.4898705
11486949,"0xaf46e5",5.3,278351,17.6685316,63.4756188
2667480,"0x28b3d8",4.8,231199,18.5082974,63.4667926
13576399,"0xcf28cf",2.7,70358,17.9110171,63.4743365
12272924,"0xbb451c",4.6,210432,15.2976328,63.1987822
7729993,"0x75f349",2.7,75547,12.533242,63.1847261
16018934,"0xf46df6",8.7,755587,17.5849873,63.236106
6154836,"0x5dea54",2.5,61012,12.2311411,63.2105021
8522073,"0x820959",3.9,149473,17.2098901,63.3050441
12318483,"0xbbf713",7.9,616456,18.8102799,63.3001174
5256188,"0x5033fc",3.2,102683,12.8243784,63.3097047
5121662,"0x4e267e",4.1,168652,19.062566,63.3214474
1933788,"0x1d81dc",9,808638,18.7943734,63.3458878
2426110,"0x2504fe",7.7,594291,18.2486756,63.3733781
3679555,"0x382543",6.5,422485,16.6149164,63.3947028
8680190,"0x8472fe",11.4,1302474,17.7376194,63.3815915
5968577,"0x5b12c1",2.2,48383,18.6995731,63.3557113
2341839,"0x23bbcf",4.3,181051,18.282698,63.3656818
116510,"0x1c71e",5.6,315279,18.0928792,63.3743588
245238,"0x3bdf6",3.2,100210,17.0659342,63.3886566
596961,"0x91be1",3.1,98836,12.9556421,63.3659677
6156065,"0x5def21",3.7,140561,17.6742146,63.3901299
16307497,"0xf8d529",4.3,187828,17.929843,63.3866427
6037183,"0x5c1ebf",6.6,442162,18.7144893,63.3603498
13728183,"0xd179b7",9.9,988481,18.860387,63.3469269
2089230,"0x1fe10e",4.7,218849,15.8466928,63.3819646
7799740,"0x7703bc",5.6,309173,18.589888,63.3532999
4035572,"0x3d93f4",3.1,94471,14.4814786,63.4295745
1282704,"0x139290",4.3,188870,17.973131,63.4215178
176664,"0x2b218",4.5,203887,18.2652186,63.4100075
3598744,"0x36e998",7.6,571393,18.2466458,63.4001792
5199529,"0x4f56a9",2.2,48199,19.1791093,63.3891725
2107821,"0x2029ad",3.9,154799,19.0227597,63.4109946
13017237,"0xc6a095",5.7,325020,18.623792,63.4092348
2595373,"0x279a2d",4.5,199550,18.7156764,63.412834
5042881,"0x4cf2c1",2.2,48308,19.235639,63.3944215
12473042,"0xbe52d2",4.3,186003,17.8535921,63.3985157
10779382,"0xa47af6",5.2,268434,18.2098603,63.3929888
13815793,"0xd2cff1",5.4,290050,18.9328343,63.3687361
5780233,"0x583309",4.3,187549,19.2164175,63.3881361
3129076,"0x2fbef4",7.3,533106,18.6246037,63.325171
5867112,"0x598668",5.3,285227,17.3640999,63.3298979
4552000,"0x457540",3.8,144230,17.7464675,63.327689
13864834,"0xd38f82",8.3,684559,17.7189658,63.3472733
12134615,"0xb928d7",2.5,63059,18.4008975,63.3382268
14147979,"0xd7e18b",3.6,129537,18.7702471,63.3325617
15300982,"0xe97976",10.9,1181817,16.0107649,63.3300433
7167687,"0x6d5ec7",6.3,402675,18.9134481,63.3018613
11446983,"0xaeaac7",2.3,54627,18.6083377,63.3089992
13649033,"0xd04489",6.2,382093,13.8503211,63.3182201
3486131,"0x3531b3",3.8,146410,19.09171,63.2939395
10962817,"0xa74781",12.2,1488727,19.6483271,63.4884531
13616214,"0xcfc456",2.4,58538,19.0564631,63.5136015
14607869,"0xdee5fd",2.8,76968,13.8259666,63.5449249
15651736,"0xeed398",3.1,97247,18.859639,63.524271
6058164,"0x5c70b4",5,249266,18.6707473,63.5304144
13506501,"0xce17c5",3.9,149361,17.5002161,63.5465107
2970147,"0x2d5223",4.4,191409,17.4393077,63.5462937
783692,"0xbf54c",4.5,202643,18.7441377,63.5253684
3651936,"0x37b960",4.8,229746,19.1531959,63.4913977
11867063,"0xb513b7",4.8,231744,17.5458966,63.5225651
3639999,"0x378abf",4.5,205643,16.5569135,63.530863
14163134,"0xd81cbe",3.4,115521,18.440588,63.5053445
10111340,"0x9a496c",5,251324,17.9358537,63.5037507
10653661,"0xa28fdd",9,801322,17.5137748,63.5112715
7109428,"0x6c7b34",2.7,71310,18.6198209,63.4934716
12252101,"0xbaf3c5",3.7,139893,18.0775929,63.5072149
2257735,"0x227347",2.1,44233,18.5860547,63.5030421
951091,"0xe8333",2.2,48685,16.5645035,63.5417766
11689146,"0xb25cba",5.4,287310,17.4400627,63.5281599
14168819,"0xd832f3",4.8,226855,18.9822848,63.5031048
15661220,"0xeef8a4",5.3,276656,16.3525811,63.5330832
5952049,"0x5ad231",8,636627,19.6470964,63.5444727
7334637,"0x6feaed",2.2,46877,17.7535778,63.5751493
4284301,"0x415f8d",6.5,416223,18.0424205,63.5762314
13118595,"0xc82c83",7.5,561719,18.4214855,63.5602313
5028376,"0x4cba18",5.5,304583,15.6591868,63.5811861
1942897,"0x1da571",2,39450,18.6955111,63.5571374
390189,"0x5f42d",2.4,58262,18.7108114,63.5579578
8812983,"0x8679b7",4.1,167857,17.3663188,63.5905325
6187470,"0x5e69ce",5.1,256814,12.6488795,63.5647143
4518279,"0x44f187",4.3,187642,18.3648898,63.5754928
14477953,"0xdcea81",4,161520,18.7593898,63.5644151
5942150,"0x5aab86",4.5,198428,17.4057756,63.564034
14737001,"0xe0de69",9.5,893384,18.6960412,63.5439745
16240234,"0xf7ce6a",5.1,264127,18.7395729,63.5400791
5463719,"0x535ea7",2.9,86873,18.4818341,63.5466401
2530218,"0x269baa",4.7,223543,18.702422,63.5517288
