"ebint","ebhex","depth","area","longitude","latitude","clust30","clust30a"
5452612,"0x533344",3,87722,11.7530507,63.244354,21,30
2888448,"0x2c1300",2.4,55503,9.7176809,63.6044854,27,22
13893540,"0xd3ffa4",2.5,63157,8.5200293,63.6966784,27,22
12642698,"0xc0e98a",2.7,72172,12.8200628,65.3144531,7,20
7865902,"0x78062e",1.7,30279,12.2494048,64.1157551,7,6
14917879,"0xe3a0f7",6.5,421661,14.8044448,67.0503585,5,26
184878,"0x2d22e",2.9,81962,14.5729425,66.4797965,5,26
6148120,"0x5dd018",5.8,336056,14.9133869,67.3989248,5,26
3442361,"0x3486b9",5.7,329880,14.8071046,67.1012741,5,26
571248,"0x8b770",11.9,1417203,16.6962902,68.0433825,4,23
13837076,"0xd32314",3.4,114219,16.6613844,68.0325153,4,23
13425701,"0xccdc25",9.1,831426,15.871069,69.0695317,4,23
10485957,"0xa000c5",5,249946,17.672049,69.3819278,4,10
5942998,"0x5aaed6",2.1,44743,15.6847643,68.6471368,4,23
11282049,"0xac2681",5.7,327231,17.6684437,69.4342388,4,10
13519163,"0xce493b",1.8,30814,23.7861391,69.8588041,1,9
4209821,"0x403c9d",10.8,1162641,19.9608722,69.5180529,15,10
6253119,"0x5f6a3f",8.9,784579,23.9200965,69.6006637,14,9
15529810,"0xecf752",3,91183,27.6491767,71.0583417,1,1
11692413,"0xb2697d",3.4,116492,20.6231398,69.8703752,15,10
9951595,"0x97d96b",4.5,205875,28.1333602,70.0549393,26,15
15507331,"0xec9f83",3,90608,25.6894976,70.2322625,1,1
1887425,"0x1cccc1",2.7,73100,29.1674316,69.8062069,26,15
5572616,"0x550808",9.4,885608,21.8410742,70.2415274,15,9
15512013,"0xecb1cd",2.1,43064,25.1566299,70.4607553,1,1
6686555,"0x66075b",2.3,50685,27.4832101,70.4000861,1,1
5464891,"0x53633b",1.8,31354,26.4786872,70.7295533,1,1
6957595,"0x6a2a1b",3.4,113336,27.2355173,70.4321458,1,1
7640265,"0x7494c9",3.8,142436,24.8320343,70.8945505,1,1
4051042,"0x3dd062",1.7,28477,27.2541448,70.698174,1,1
3126510,"0x2fb4ee",13.2,1752052,27.1438658,70.4182561,1,1
6359778,"0x610ae2",1.6,26837,24.013123,68.9136826,14,8
16081671,"0xf56307",1.4,19521,25.6811572,69.806983,1,9
2161613,"0x20fbcd",1.4,20874,26.4454375,70.419027,1,1
13714057,"0xd14289",3.3,110058,27.6406846,70.3623445,1,1
7003148,"0x6adc0c",1.5,23446,11.800307,59.2204497,10,2
10063825,"0x998fd1",2.1,42611,11.9946981,63.1861515,21,30
1193627,"0x12369b",5.9,345980,12.2809633,62.3136853,21,30
8889822,"0x87a5de",3.7,138033,12.2529427,58.9917494,10,2
207855,"0x32bef",8.4,708598,15.9455248,62.3672617,11,12
15686547,"0xef5b93",10.8,1174099,12.448499,58.8102807,10,2
2653040,"0x287b70",3.2,102492,20.1285737,63.7320974,18,4
10295198,"0x9d179e",3.7,136491,21.2107762,64.3693471,18,4
5939332,"0x5aa084",7.6,580667,23.3633246,60.074173,20,18
6471502,"0x62bf4e",11.6,1351664,23.6595217,60.0489239,20,18
1196044,"0x12400c",1.1,11731,19.7733032,60.1566179,20,11
2000173,"0x1e852d",4.4,190613,20.0223436,60.315257,20,11
16361709,"0xf9a8ed",3.6,131936,20.0602628,60.2887581,20,11
9330969,"0x8e6119",3.1,96413,21.5534351,60.8525713,20,18
6066212,"0x5c9024",7.7,594802,21.8919597,60.4540608,20,18
5542379,"0x5491eb",6.2,380109,23.077948,60.2775707,20,18
12833083,"0xc3d13b",7.8,601767,21.7277675,60.7231662,20,18
7423721,"0x7146e9",1.7,30594,23.5835973,60.2930598,20,18
3773721,"0x399519",3.4,112733,23.6229812,60.1058101,20,18
1760438,"0x1adcb6",3.1,98964,23.6828283,60.1135215,20,18
9449593,"0x903079",6.1,368802,23.6334231,60.1832165,20,18
12499211,"0xbeb90b",7.9,629044,24.3442931,60.5295571,20,18
14034288,"0xd62570",8,636209,24.3960542,60.2446141,20,18
10338428,"0x9dc07c",5.3,277649,24.6957261,60.3122374,20,18
5306096,"0x50f6f0",14.1,1984864,24.4282381,60.1963602,20,18
12037982,"0xb7af5e",5.8,336660,23.9626603,60.6666855,20,18
10143730,"0x9ac7f2",2.7,73468,24.2253479,60.7087944,20,18
7737894,"0x761226",7.6,572505,24.1101698,60.6491323,20,18
7966307,"0x798e63",8.1,657857,24.8882367,60.7071069,20,18
10125598,"0x9a811e",9.4,891623,24.0419668,60.9146043,20,18
15922110,"0xf2f3be",2.9,82801,25.0062655,60.976643,20,18
8385300,"0x7ff314",11.2,1256840,24.8584877,60.9637314,20,18
8885901,"0x87968d",3.5,124637,24.3052123,60.917245,20,18
697033,"0xaa2c9",5.9,345024,24.0961018,60.8335566,20,18
15820854,"0xf16836",6.1,377675,24.2728406,60.7938623,20,18
4764148,"0x48b1f4",2.7,70470,25.614777,60.8074586,20,18
3321701,"0x32af65",13.2,1738906,26.690781,60.9016571,24,29
12103697,"0xb8b011",4.6,207521,27.2936833,60.9701938,24,29
12083435,"0xb860eb",6.3,402591,27.6186303,60.7491047,24,29
5197736,"0x4f4fa8",5.1,263565,27.3596455,60.7500595,24,29
5674763,"0x56970b",3,87683,27.2488258,60.7605883,24,29
9207806,"0x8c7ffe",5.3,281214,27.242988,60.8233459,24,29
2229526,"0x220516",7.7,598493,27.3931653,60.5963018,24,29
3425852,"0x34463c",8.2,673342,27.4361366,60.8508245,24,29
11495568,"0xaf6890",2.4,57873,27.2631189,60.760046,24,29
6965459,"0x6a48d3",7.9,631269,27.6232118,60.688511,24,29
6002249,"0x5b9649",5.5,305227,27.3688186,60.6666601,24,29
4670515,"0x474433",6.1,369353,28.0998312,60.7500968,24,29
14162398,"0xd819de",5.7,330201,28.0277081,60.9264397,24,29
2482014,"0x25df5e",1.7,27372,28.0594209,60.8691215,24,29
759020,"0xb94ec",7.9,628171,27.8489631,60.8905595,24,29
13821683,"0xd2e6f3",1.7,30566,28.1792885,60.7957125,24,29
13964674,"0xd51582",5,245119,28.6362155,60.9593512,24,29
7600602,"0x73f9da",1.9,36938,21.4512168,60.9968601,20,18
7524991,"0x72d27f",7.4,551006,21.5570067,61.1668897,20,18
5887920,"0x59d7b0",5.2,270635,22.0280472,61.087504,20,18
12603399,"0xc05007",4.4,192516,22.2416234,60.9265474,20,18
453396,"0x6eb14",8.6,742937,21.7760494,61.6452225,20,18
4444052,"0x43cf94",2.6,65509,22.30211,61.6590851,20,18
6219671,"0x5ee797",2.3,53136,22.3452411,61.4609519,20,18
1984769,"0x1e4901",7.7,599021,22.6834906,61.6972477,20,18
13672747,"0xd0a12b",3.5,122854,22.9786436,61.7881254,20,18
13294763,"0xcadcab",9.1,828313,22.9985105,61.5096652,20,18
14191594,"0xd88bea",2.3,54814,22.9997319,61.5941691,20,18
3334584,"0x32e1b8",6.8,466843,23.8507878,61.0655425,20,18
9573181,"0x92133d",6.3,393968,24.2696783,61.0113847,20,18
16116907,"0xf5ecab",5.5,299662,24.5360281,61.0984493,20,18
15498487,"0xec7cf7",9,807550,24.4752966,61.0266309,20,18
12219597,"0xba74cd",3.1,96131,24.1320487,61.0079438,20,18
8293766,"0x7e8d86",1.4,20288,24.7875244,61.232956,20,18
6436969,"0x623869",5.2,269370,24.5657876,61.342207,20,18
3905827,"0x3b9923",9.1,831761,24.06604,61.3479277,20,18
2365320,"0x241788",5.2,265586,23.4925386,61.7049306,20,18
10059308,"0x997e2c",5.8,341520,23.5027152,61.7967847,20,18
13501854,"0xce059e",7.5,559350,23.8781934,61.6746188,20,18
7397379,"0x70e003",5.6,314743,24.6246763,61.7846177,20,18
8267390,"0x7e267e",3.8,141465,24.2237252,61.792495,20,18
7732605,"0x75fd7d",4,163111,24.7198464,61.7913128,20,18
4469206,"0x4431d6",4.1,166474,25.0997126,61.6914629,20,18
1419083,"0x15a74b",5.9,346672,24.8764193,61.8140465,20,18
15617364,"0xee4d54",1.5,21854,25.086757,61.7396007,20,18
948537,"0xe7939",3.8,141135,24.0111172,61.4605766,20,18
4563570,"0x45a272",2,40801,24.6144549,61.5465493,20,18
7860367,"0x77f08f",10.8,1170283,25.1556261,61.6425465,20,18
10527090,"0xa0a172",4.2,173421,25.0266104,61.5287264,20,18
873727,"0xd54ff",6,355298,25.8814328,61.0179311,24,18
15067750,"0xe5ea66",3,92314,26.5137767,61.2561148,24,29
7116747,"0x6c97cb",1.2,13673,25.8335634,61.3855855,24,18
15907880,"0xf2bc28",3.5,123263,26.0279167,61.3111263,24,29
15360283,"0xea611b",2.1,44657,26.1550514,61.3533242,24,29
10645530,"0xa2701a",1.4,19273,26.8984226,61.318199,24,29
1142657,"0x116f81",5.8,337315,26.6025391,61.4196576,24,29
299878,"0x49366",2.4,59716,26.3328181,61.3325183,24,29
1613901,"0x18a04d",8.7,750869,25.9391791,61.7319971,24,29
1566156,"0x17e5cc",9.8,963395,26.1891804,61.8195291,24,29
1915456,"0x1d3a40",2.4,57856,26.4025566,61.8215917,24,29
12947572,"0xc59074",3.8,141080,26.8269996,61.7959675,24,29
14801500,"0xe1da5c",3,89386,26.6063075,61.5685905,24,29
7761952,"0x767020",2.3,55201,26.4858222,61.5071758,24,29
13414713,"0xccb139",10.2,1040112,26.2825636,61.4837856,24,29
7320876,"0x6fb52c",4.3,184414,27.2716511,60.997255,24,29
1944132,"0x1daa44",1.8,33907,27.3499331,61.1673863,24,29
7885635,"0x785343",4.1,166868,27.5201712,61.0126394,24,29
5987281,"0x5b5bd1",2.7,75077,27.261634,61.1051106,24,29
1661074,"0x195892",9.7,950185,27.7454259,61.1251145,24,29
11985415,"0xb6e207",5.3,282687,28.7666969,61.1586763,24,29
6234904,"0x5f2318",7.3,537000,28.5662117,61.002629,24,29
9238689,"0x8cf8a1",6.5,424027,27.3498725,61.4024071,24,29
15973716,"0xf3bd54",6.1,374797,27.0791487,61.7670446,24,29
12331328,"0xbc2940",7.6,579120,27.5170351,61.6817785,24,29
10425085,"0x9f12fd",4.2,174072,27.4886633,61.7338727,24,29
12921037,"0xc528cd",2.8,78728,27.3973747,61.6819155,24,29
5042932,"0x4cf2f4",8.3,696307,27.8914509,61.7937536,24,29
5031633,"0x4cc6d1",6.4,408733,27.9605675,61.6743108,24,29
12405181,"0xbd49bd",1.5,22599,27.7597264,61.8108343,24,29
920527,"0xe0bcf",2.9,85915,27.9069474,61.7451462,24,29
12334968,"0xbc3778",4.9,236974,27.213002,61.5112073,24,29
2113072,"0x203e30",2.1,42859,27.0737404,61.4590258,24,29
15428856,"0xeb6cf8",5,252963,28.1146078,61.6599604,24,29
15851863,"0xf1e157",4.6,213858,28.0812743,61.5356589,24,29
10503760,"0xa04650",3.2,101900,27.813195,61.4232867,24,29
2265824,"0x2292e0",7,494707,28.2957236,61.4855957,24,29
11906796,"0xb5aeec",4.1,169980,28.4397853,61.6263379,24,29
13098701,"0xc7decd",1.8,32794,28.293372,61.4688234,24,29
3954244,"0x3c5644",3.8,141786,28.4660612,61.465347,24,29
16254783,"0xf8073f",6.1,374941,28.4455564,61.5761468,24,29
10203143,"0x9bb007",4.5,206909,28.9937219,61.2551326,24,29
29611,"0x73ab",1.9,37356,29.0492109,61.3800973,24,29
14536688,"0xddcff0",8,647930,29.4339471,61.6846886,24,29
8940195,"0x886aa3",9.2,847186,29.4076932,61.6909677,24,29
820823,"0xc8657",5.4,289678,28.8254741,61.6473031,24,29
14687916,"0xe01eac",2.7,74867,28.952736,61.5163764,24,29
3310265,"0x3282b9",3.7,133295,29.1706412,61.572836,24,29
5083306,"0x4d90aa",8,642472,28.9644647,61.5684008,24,29
3010248,"0x2deec8",2,38724,29.0115671,61.5359486,24,29
6407922,"0x61c6f2",11.2,1243549,28.9565823,61.5405787,24,29
5889213,"0x59dcbd",10.4,1083251,29.1176533,61.4747942,24,29
16570604,"0xfcd8ec",2.2,47446,29.2585425,61.5146389,24,29
14294023,"0xda1c07",4.5,201128,29.2692236,61.500826,24,29
10666875,"0xa2c37b",1.2,13470,29.6752838,61.6297898,24,29
12901292,"0xc4dbac",4.2,178505,21.4343482,62.0091579,20,18
16764197,"0xffcd25",7.8,613147,21.5720272,62.0761024,20,18
15525926,"0xece826",5.7,322489,21.7142469,62.0429117,20,18
7642937,"0x749f39",9.2,853930,22.5491473,62.1401837,20,18
7218756,"0x6e2644",7,488888,22.5931284,62.0114604,20,18
13486981,"0xcdcb85",9.1,831907,22.4029397,61.7908414,20,18
12199371,"0xba25cb",7.4,544171,23.1294519,61.8882616,20,18
378416,"0x5c630",2.8,75965,22.7606704,62.485205,22,18
9832505,"0x960839",6.8,462580,23.7863168,62.090168,20,18
12621405,"0xc0965d",3.1,96592,23.9352328,62.2096365,22,18
14587879,"0xde97e7",5.3,282359,24.1265367,62.1678945,22,18
13389858,"0xcc5022",7.7,590840,25.018925,62.1093418,22,18
7075831,"0x6bf7f7",11.7,1371363,24.8658061,62.014066,22,18
10073634,"0x99b622",5.6,314621,24.790087,62.2492466,22,18
16692255,"0xfeb41f",3.9,150555,23.4528251,61.8681073,20,18
10984215,"0xa79b17",2.9,81310,23.8821293,61.9045492,20,18
10272733,"0x9cbfdd",7.8,608199,23.3618063,61.8669954,20,18
1100272,"0x10c9f0",2.3,52007,24.0506977,61.8969608,20,18
10571786,"0xa1500a",7.4,548624,23.303433,62.4489845,22,18
10011822,"0x98c4ae",7.1,503736,23.5953787,62.4617963,22,18
730474,"0xb256a",7.9,627257,24.2894169,62.6240766,22,18
13920648,"0xd46988",2.6,68295,24.201729,62.4525468,22,18
6568696,"0x643af8",4.9,238916,24.5733901,62.4081134,22,18
8707160,"0x84dc58",3.1,96315,24.3837176,62.3536251,22,18
11391861,"0xadd375",2.3,52266,24.4979855,62.2985589,22,18
16046345,"0xf4d909",7.5,569932,25.2296637,61.9266757,22,18
12733160,"0xc24ae8",5.6,310652,25.7158264,61.8605426,24,18
3451939,"0x34ac23",6.5,420075,26.0532224,61.9012933,24,29
12910516,"0xc4ffb4",3.7,137788,26.4775853,61.8751295,24,29
11235589,"0xab7105",2.5,62292,25.2884335,62.2712148,22,18
13114100,"0xc81af4",3.2,102063,25.2279263,62.0523129,22,18
4638319,"0x46c66f",9.8,956607,26.0865754,62.1085428,24,29
523624,"0x7fd68",10.5,1109873,26.2164432,62.1432398,24,29
7552606,"0x733e5e",6.1,370623,25.5915496,62.2027807,22,18
7771635,"0x7695f3",1,10640,26.5845885,62.1267229,24,29
7828284,"0x77733c",3.4,116541,25.6714205,62.5774716,22,18
11058615,"0xa8bdb7",3.6,128964,25.7967402,62.5304497,22,18
2211309,"0x21bded",4.1,171199,26.755653,62.653106,22,29
898883,"0xdb743",6.1,366685,25.5022164,62.3472133,22,18
16189901,"0xf709cd",5.2,265368,26.2126176,62.3226107,24,29
14714136,"0xe08518",13.2,1729357,26.4844944,62.3428062,24,29
8421366,"0x807ff6",6.5,419742,26.6391377,62.3315535,24,29
10515000,"0xa07238",4.9,241768,27.3185996,61.961025,24,29
436902,"0x6aaa6",2.1,42237,27.7324917,61.9899602,24,29
311939,"0x4c283",4.1,166670,27.9676529,61.9424019,24,29
15245256,"0xe89fc8",5.1,255411,27.6348522,62.1309095,24,29
1136595,"0x1157d3",6.6,439306,27.2295405,62.2312647,24,29
15285119,"0xe93b7f",3.4,114528,27.2580983,62.2696441,24,29
12141207,"0xb94297",10.5,1110948,27.2461297,62.1771628,24,29
14086355,"0xd6f0d3",1.4,19286,28.0990552,62.1964785,24,29
8589573,"0x831105",10.2,1046641,27.7763898,62.0393969,24,29
16126923,"0xf613cb",10.9,1186386,28.3321829,61.859227,24,29
710468,"0xad744",4.9,240483,28.6460772,61.8560173,24,29
16551183,"0xfc8d0f",4.1,167049,28.5642152,61.8749108,24,29
4488236,"0x447c2c",5.9,343408,27.6684552,62.4962633,28,29
4909092,"0x4ae824",8.3,688879,27.5162877,62.571398,28,29
9770179,"0x9514c3",4.6,214560,27.4016434,62.6744645,28,29
6793822,"0x67aa5e",2.9,85222,27.5584969,62.3913975,24,29
13045599,"0xc70f5f",6,361178,27.186783,62.3975479,24,29
1191111,"0x122cc7",3.8,141319,27.4110108,62.401396,24,29
3777400,"0x39a378",10.8,1160162,27.9089048,62.5475272,28,29
15045030,"0xe591a6",7.6,575260,27.4443612,62.3206222,24,29
16727819,"0xff3f0b",5.2,268662,28.4561082,62.4989259,28,29
13938855,"0xd4b0a7",6.4,406438,28.4350361,62.2937852,28,29
8730657,"0x853821",7.2,524675,28.3189162,62.3204208,28,29
10773552,"0xa46430",10,997495,28.8530808,62.5440228,28,29
12843701,"0xc3fab5",9.6,912261,28.5584322,62.3758962,28,29
9327696,"0x8e5450",7.5,558956,28.5490854,62.3234814,28,29
9896730,"0x97031a",2.7,70379,29.2562416,61.8438002,24,29
6858237,"0x68a5fd",7.1,510163,29.0179242,62.227928,28,29
8570372,"0x82c604",7.9,631150,29.8595993,62.0222969,28,29
6447919,"0x62632f",5.9,346697,29.6868417,62.1239515,28,29
10409884,"0x9ed79c",5.4,294886,28.9519719,62.4306037,28,29
4838307,"0x49d3a3",7.2,519078,29.4361563,62.6342993,28,13
4706605,"0x47d12d",2.2,46666,30.1613788,62.5783663,28,13
8772327,"0x85dae7",4.1,171953,30.3553018,62.45987,28,13
9715780,"0x944044",6,358660,30.3551907,62.6240229,28,13
6368975,"0x612ecf",9,811948,30.2167531,62.4766918,28,13
9632644,"0x92fb84",7.1,504842,30.1323542,62.5712411,28,13
6315038,"0x605c1e",2.4,56054,30.1761589,62.3945944,28,13
7298058,"0x6f5c0a",5.2,271037,30.6402461,62.2546264,28,29
9568212,"0x91ffd4",6.3,403133,30.6531855,62.2558816,28,29
9085299,"0x8aa173",1.6,24657,30.8323295,62.5170657,28,13
3668748,"0x37fb0c",4.1,165951,30.9460616,62.3820184,28,13
2954231,"0x2d13f7",6.1,376220,30.9992472,62.4521191,28,13
7131191,"0x6cd037",1.6,25154,30.7727311,62.2498097,28,29
9437249,"0x900041",1.7,30487,21.1992659,63.2070455,22,4
16173716,"0xf6ca94",3.2,100806,21.6144858,63.2243939,22,4
16323148,"0xf9124c",1.8,32504,21.6133177,63.1994801,22,4
7279879,"0x6f1507",2.4,55647,21.5638115,63.2455432,22,4
7796282,"0x76f63a",7.2,523721,23.5259869,62.8802096,22,18
4253724,"0x40e81c",1.6,24612,24.013605,63.0487999,22,18
3928030,"0x3befde",2,40975,24.3632395,62.9131702,22,18
6281718,"0x5fd9f6",5,254451,24.5990581,62.769799,22,18
5481786,"0x53a53a",5.1,256390,24.1892025,62.6985113,22,18
11763681,"0xb37fe1",3.8,143444,24.6101826,62.7022046,22,18
9132805,"0x8b5b05",10.7,1140223,24.571961,63.4925132,22,18
1702641,"0x19faf1",2.8,78177,23.9687311,63.2558641,22,18
5547292,"0x54a51c",7.3,526177,24.5561145,63.3112651,22,18
16267325,"0xf8383d",5.6,313271,24.7879155,63.4288774,22,18
10033953,"0x991b21",6.1,371134,24.7011167,63.2993915,22,18
3746812,"0x392bfc",6.6,431461,25.2967408,63.0245468,22,18
12843978,"0xc3fbca",3.3,107586,25.2995061,62.9282775,22,18
9656404,"0x935854",7,483258,25.2178527,62.8696288,22,18
620430,"0x9778e",8.3,683904,25.1392617,62.8009065,22,18
16606921,"0xfd66c9",9.3,865008,25.3079003,62.8153407,22,18
8258169,"0x7e0279",11.3,1280454,25.2824557,62.7784854,22,18
4972045,"0x4bde0d",4.5,198923,26.1839922,63.0215314,22,13
13496511,"0xcdf0bf",7,485685,25.4573611,62.8963271,22,18
5069053,"0x4d58fd",5.6,318637,25.6562247,62.8068319,22,18
6263567,"0x5f930f",9.4,885865,26.2407291,62.9761968,22,13
1001008,"0xf4630",10.2,1036602,26.7530245,63.0807479,22,13
14824161,"0xe232e1",10.2,1045814,26.9732023,62.9427975,22,13
16702692,"0xfedce4",6,364199,25.8426383,63.3096962,22,13
3620144,"0x373d30",6.4,403941,25.9383806,63.162984,22,13
3301443,"0x326043",2.5,64619,25.6828969,63.2554168,22,13
15222100,"0xe84554",3.9,152384,26.5944959,63.422391,22,13
11008254,"0xa7f8fe",6.6,435172,25.1481564,63.4737413,22,13
14450435,"0xdc7f03",3.7,138775,26.3859576,63.4849313,22,13
687857,"0xa7ef1",1.2,15177,28.1587676,63.1282482,28,13
10738613,"0xa3dbb5",2.2,46297,27.0357112,63.1007804,22,13
2290100,"0x22f1b4",1.5,21034,27.4999147,62.8640682,28,13
8190065,"0x7cf871",6.2,390542,27.33883,62.9976442,28,13
5841613,"0x5922cd",4.2,173266,27.0991661,62.9646459,28,13
928658,"0xe2b92",6.1,366059,27.2391439,62.7613404,28,29
5793207,"0x5865b7",1,10840,27.4956205,63.088308,28,13
3870455,"0x3b0ef7",4.4,196453,27.5169994,63.0243926,28,13
2610147,"0x27d3e3",2.8,77158,27.5472486,63.0129297,28,13
13254015,"0xca3d7f",2,38828,28.0242443,63.0964688,28,13
4488860,"0x447e9c",7.2,523964,27.9928534,63.0586551,28,13
11516629,"0xafbad5",4.3,188541,28.1557955,63.0186997,28,13
16127973,"0xf617e5",2.1,42498,28.201388,63.0593058,28,13
6202644,"0x5ea514",5.3,276911,28.104306,62.8995255,28,13
8464412,"0x81281c",2.7,72297,28.1372083,62.8160495,28,13
2154852,"0x20e164",5.3,276099,28.3594641,62.7166415,28,13
6997388,"0x6ac58c",4,162355,28.3978648,62.7204671,28,13
6288553,"0x5ff4a9",1.3,16221,28.3595086,62.725979,28,13
16579719,"0xfcfc87",4.2,180366,28.4662536,63.1275216,28,13
12304504,"0xbbc078",2.2,49645,28.403954,63.1151049,28,13
11111469,"0xa98c2d",2.5,60239,28.4405771,62.8831012,28,13
13606771,"0xcf9f73",2.2,50512,28.7947434,63.1276355,28,13
13624504,"0xcfe4b8",1.5,23336,28.6841169,63.1217998,28,13
7255019,"0x6eb3eb",3.5,124120,28.6349771,62.9049184,28,13
10083881,"0x99de29",3.7,136345,28.6817562,62.7968022,28,13
12571873,"0xbfd4e1",9.9,974236,28.7337068,62.9935813,28,13
2047964,"0x1f3fdc",4.5,204863,27.6232804,63.2204683,28,13
9507264,"0x9111c0",5.5,301352,27.7710061,63.164036,28,13
11610601,"0xb129e9",8.2,675752,27.8662775,63.4483715,13,13
10876935,"0xa5f807",1.9,34841,27.8901578,63.4374773,28,13
7013295,"0x6b03af",3.7,138686,28.1626124,63.1823828,28,13
7184234,"0x6d9f6a",1.3,17927,28.0606783,63.3891703,28,13
11246082,"0xab9a02",2.1,43463,28.4656904,63.3718051,28,13
430602,"0x6920a",11,1215896,28.8404312,63.1505919,28,13
6387683,"0x6177e3",12.7,1610114,28.6133369,63.1722633,28,13
9872655,"0x96a50f",3.2,101129,28.7190573,63.1962889,28,13
2314005,"0x234f15",2.6,67426,28.896529,63.3393954,28,13
10419540,"0x9efd54",4.4,197730,28.7567458,63.4877966,28,13
10128236,"0x9a8b6c",3.1,93809,28.6440466,63.4772126,28,13
3700781,"0x38782d",15,2262786,28.3554089,63.5185125,13,13
15128651,"0xe6d84b",6.4,406779,30.1226798,62.7003248,28,13
12894299,"0xc4c05b",2.6,67865,29.3719597,63.0103524,28,13
1022801,"0xf9b51",1.9,37557,29.7559334,63.006921,28,13
15249754,"0xe8b15a",7.9,620169,30.1183547,62.9082105,28,13
11248083,"0xaba1d3",10.9,1190878,29.4530291,62.7497751,28,13
9524354,"0x915482",3.2,102316,29.856232,62.7295391,28,13
8263139,"0x7e15e3",5.8,340070,30.5667778,62.7169989,28,13
12015345,"0xb756f1",1.4,18444,30.6509594,62.9397837,28,13
5458526,"0x534a5e",3.3,106233,30.5119325,62.7053911,28,13
8811910,"0x867586",3,88743,30.1106738,63.1505584,28,13
11153111,"0xaa2ed7",3,88360,29.6421675,63.4234422,28,13
8582721,"0x82f641",1.1,11588,30.2357947,63.4187691,28,13
6316760,"0x6062d8",2.9,84503,30.5449325,63.2714427,28,13
6767700,"0x674454",8.9,799276,30.5902133,63.2602335,28,13
4333948,"0x42217c",1.7,30074,30.7627879,63.2617854,28,13
5505915,"0x54037b",5.2,270855,30.3417606,63.1901755,28,13
2899276,"0x2c3d4c",1.5,21057,30.0981176,63.5254397,28,13
10549498,"0xa0f8fa",3.7,139804,30.1455659,63.5247896,28,13
6254972,"0x5f717c",3.8,147576,29.7383647,63.5403539,28,13
8644043,"0x83e5cb",1.6,25530,29.893262,63.5397914,28,13
13669809,"0xd095b1",6.2,379487,29.8803707,63.4775605,28,13
5623425,"0x55ce81",1.9,37043,31.2332489,62.9082797,28,13
14231732,"0xd928b4",1.6,26315,31.0157811,63.2336928,28,13
1763840,"0x1aea00",3.2,102521,22.7715352,63.7712821,22,4
4052361,"0x3dd589",2,41968,23.5661842,63.735053,22,18
211344,"0x33990",6.1,371717,23.7173751,63.5881578,22,18
14698501,"0xe04805",9.6,919640,24.5573917,63.6829684,22,13
3034447,"0x2e4d4f",6.4,406679,24.7852834,63.5749628,22,13
10797599,"0xa4c21f",4.1,167278,23.8464279,64.1942618,22,4
14861001,"0xe2c2c9",4,160803,25.394436,63.6918156,22,13
5780906,"0x5835aa",9.3,864608,26.4019661,63.5827611,22,13
8317600,"0x7eeaa0",3.8,144314,26.1772441,64.2332356,13,13
6340242,"0x60be92",3.2,101369,27.4392706,63.6093786,13,13
3906098,"0x3b9a32",5.5,303576,27.4272016,63.8014177,13,13
6174738,"0x5e3812",2.8,79313,27.6355836,63.7578756,13,13
3866380,"0x3aff0c",3.7,139295,27.4854955,63.7302092,13,13
11459089,"0xaeda11",2.8,78385,27.9951677,63.9982948,13,13
15517209,"0xecc619",6.2,388287,27.4297441,63.8601047,13,13
14281651,"0xd9ebb3",4.4,192373,27.3429901,63.9808484,13,13
369118,"0x5a1de",4.6,207933,28.7594393,63.8222493,13,13
6042231,"0x5c3277",4,163567,28.6926235,63.8636442,13,13
4610232,"0x4658b8",12.8,1647177,28.7653439,64.1293304,13,13
16107089,"0xf5c651",8.1,653702,28.8201104,64.1373213,13,13
7745410,"0x762f82",3.5,125750,28.9347108,64.0429177,13,13
7768692,"0x768a74",6.3,394681,28.7073379,64.2945103,13,13
7918577,"0x78d3f1",4.6,208816,28.6937081,64.3182329,13,13
11369650,"0xad7cb2",8,634686,29.0475687,63.8303789,13,13
11000062,"0xa7d8fe",3.5,123284,29.0305612,63.8685294,13,13
3204289,"0x30e4c1",4.5,205267,29.1938312,63.9679368,13,13
7014540,"0x6b088c",3.4,118969,30.0329262,63.8038728,13,13
9373561,"0x8f0779",7.3,532093,29.7785812,63.8481364,13,13
6971885,"0x6a61ed",7.2,521744,29.6147073,63.9693911,13,13
2596546,"0x279ec2",5.4,291681,30.1155446,63.7974344,13,13
11454921,"0xaec9c9",12,1431448,29.6436746,63.9425904,13,13
