"ebint","ebhex","depth","area","longitude","latitude"
8247327,"0x7dd81f",2.7,74954,10.1003925,63.7162911
11887748,"0xb56484",5.3,281506,13.5615482,64.6485457
7053515,"0x6ba0cb",7.7,600573,12.5922763,64.3106877
11683628,"0xb2472c",3.2,100971,10.9096235,64.3187386
7828928,"0x7775c0",10,1000528,12.5710499,66.1523417
12774122,"0xc2eaea",5.7,322939,12.6015986,65.3983066
5452922,"0x53347a",4.5,205542,11.710808,64.9958713
16550923,"0xfc8c0b",5.9,344504,12.959801,65.4574125
986047,"0xf0bbf",1,10065,13.6087731,66.3770965
6144276,"0x5dc114",3.7,133826,13.4031523,66.5097311
9041813,"0x89f795",3.1,95668,19.0301628,68.7112929
1193107,"0x123493",7.9,621193,13.1751366,66.4458049
14945947,"0xe40e9b",2,40433,16.3261539,67.5880291
116892,"0x1c89c",5.2,267480,15.816852,67.0234624
12584595,"0xc00693",4.1,170309,16.5561391,67.7676575
10694181,"0xa32e25",3.6,130172,15.5120948,67.9238422
13835931,"0xd31e9b",2.5,63345,23.5724398,69.1857306
2837890,"0x2b4d82",4.9,237002,15.4205333,68.5278382
14940677,"0xe3fa05",4.8,234602,15.5307544,68.4029596
16049616,"0xf4e5d0",1.6,25771,19.2508661,68.6594596
522968,"0x7fad8",5.1,261016,15.9807062,68.5051248
15700955,"0xef93db",2.1,43717,17.8409708,68.6669182
3165370,"0x304cba",3.5,124114,19.5582382,68.7326334
13560255,"0xcee9bf",4.8,227668,23.0249605,68.7294702
11879017,"0xb54269",7,496415,23.3390936,68.7796503
14714543,"0xe086af",12.8,1625858,23.6527912,68.9467248
688874,"0xa82ea",4.4,194971,23.1936938,68.842491
2425634,"0x250322",9.9,970730,15.637396,69.0931869
8755262,"0x85983e",1.7,28270,22.2337789,69.0572884
13040930,"0xc6fd22",4.6,211255,23.0543838,69.0877919
10695561,"0xa33389",2.1,43054,25.3513671,69.1040744
369716,"0x5a434",3.7,133761,23.1159184,68.9102801
4418937,"0x436d79",2.2,47314,24.1796273,69.2357571
6372876,"0x613e0c",3.6,132819,20.8978394,69.6164026
547794,"0x85bd2",6.9,481814,22.4553386,69.7049765
9958226,"0x97f352",1.9,35954,25.0003199,70.8625583
1308468,"0x13f734",2.8,76777,22.8561463,69.7687988
196868,"0x30104",4.4,197827,23.5396781,70.0681179
14676716,"0xdff2ec",3.3,108799,26.4188708,69.9086575
14079956,"0xd6d7d4",2.3,52080,29.4113349,69.7415667
244896,"0x3bca0",7,489129,27.3711639,70.6825873
13664581,"0xd08145",3.4,115420,30.7587494,69.7232932
13975903,"0xd5415f",3.4,118713,23.7798039,70.2609039
13878722,"0xd3c5c2",1.5,21100,24.1036391,70.2097225
11505800,"0xaf9088",5.7,324137,28.6913599,70.0515051
785594,"0xbfcba",4.2,173700,29.7008563,70.16831
13177682,"0xc91352",1.8,32914,29.0494364,70.7879402
12802403,"0xc35963",2.5,62729,25.582832,71.0317827
15487102,"0xec507e",3.8,142346,28.2160119,71.0559506
10141769,"0x9ac049",1.6,25274,8.4972726,59.9095607
3566041,"0x3669d9",1.1,11092,22.7096504,68.7566812
2686837,"0x28ff75",1.1,11173,24.314069,68.9991657
4761659,"0x48a83b",1.1,11255,23.9131591,69.0432272
13047114,"0xc7154a",1.2,15056,22.6739337,69.801469
404728,"0x62cf8",1,10752,27.7949241,70.6547007
15110705,"0xe69231",10.8,1162529,8.0225864,58.1875481
5297975,"0x50d737",2,40395,7.6685911,58.1903232
1571985,"0x17fc91",9.2,852372,6.1346615,59.0126363
7985335,"0x79d8b7",2.2,49359,7.7144011,58.2908137
2650418,"0x287132",6.2,385316,8.2234783,58.3232476
4790035,"0x491713",7.7,596057,5.9400181,59.922261
14840034,"0xe270e2",1.1,12080,7.9011634,58.7981237
10746250,"0xa3f98a",3.2,101506,5.6772018,58.7995188
9201166,"0x8c660e",5.6,310737,8.5121022,58.7368312
571063,"0x8b6b7",5.7,322115,8.969891,58.7964192
15606329,"0xee2239",1.3,16399,8.3009376,58.9596852
7918495,"0x78d39f",1.8,34208,7.4318467,59.0020698
1139343,"0x11628f",3.5,119037,6.4056938,59.0754516
7482634,"0x722d0a",5.4,295508,8.9446485,59.2038088
9832037,"0x960665",7.9,626911,9.3507858,59.3757942
16368662,"0xf9c416",1.1,11302,6.1556121,60.1943501
10030405,"0x990d45",1.4,18501,9.4559665,60.5080531
4778855,"0x48eb67",1.5,23500,12.3128617,61.2690446
15573578,"0xeda24a",5.5,305838,7.7675459,59.3703384
1412787,"0x158eb3",4.3,185250,7.5935304,59.3836895
11425961,"0xae58a9",2.7,70378,7.0481903,59.4967001
2174095,"0x212c8f",2.2,49732,7.6258297,59.5519977
552627,"0x86eb3",8.1,653572,9.3617925,59.7266153
1138218,"0x115e2a",5.4,296953,10.8826972,59.7305154
12060264,"0xb80668",5,250016,6.4694875,59.5862522
14593569,"0xdeae21",4,156213,7.2189948,59.8414422
7337502,"0x6ff61e",2,38632,10.6481973,60.0516799
7197219,"0x6dd223",7.1,501903,8.9668111,59.9122133
5862627,"0x5974e3",4.5,198603,5.2192573,59.7093521
10855978,"0xa5a62a",3.2,102974,10.9226561,60.1560003
8616147,"0x8378d3",3.3,106137,10.1742727,60.2512346
14112854,"0xd75856",3.9,152773,5.5322526,59.9564416
16276120,"0xf85a98",2.6,69455,5.8279395,60.0675485
2950272,"0x2d0480",1.3,16114,12.1571921,64.0451915
9716738,"0x944402",8.9,793374,6.3225229,60.2063992
943642,"0xe661a",1.8,31733,9.6086467,60.489231
12520361,"0xbf0ba9",2.5,60205,9.4461894,60.4678387
8752032,"0x858ba0",2,39484,9.4370258,60.5004995
956592,"0xe98b0",4.8,227896,5.9225378,60.3353701
6636173,"0x65428d",6.6,436267,6.9606962,60.4270792
2287749,"0x22e885",7,489491,11.938579,60.7771212
13898653,"0xd4139d",2.2,49113,6.1421544,60.5755769
4600264,"0x4631c8",1.6,26282,19.2250636,69.5777504
14902818,"0xe36622",3.1,98782,8.7485352,61.0013844
7369624,"0x707398",11.4,1298673,5.623247,62.2557261
3878514,"0x3b2e72",3.5,123198,10.195706,61.4263019
15697890,"0xef87e2",3.9,154587,6.8168253,61.3191572
9025218,"0x89b6c2",7,488613,5.4923679,61.8212982
7023573,"0x6b2bd5",5.1,260946,5.5167903,61.6576167
5902780,"0x5a11bc",8.2,668344,12.0419161,61.6999016
8341653,"0x7f4895",4.9,243490,6.1368291,61.2974612
10195741,"0x9b931d",3.3,110217,10.5744274,63.8523915
14492999,"0xdd2547",10.3,1060444,10.7301221,64.120079
13568691,"0xcf0ab3",3.2,105095,9.7023367,61.905812
15991027,"0xf400f3",1.9,35611,6.6914128,61.9484475
13151173,"0xc8abc5",4.8,232332,6.1342986,61.9634541
6353292,"0x60f18c",6.5,416418,7.2968277,62.139997
4715002,"0x47f1fa",10.9,1184752,7.1518792,62.1876407
3681668,"0x382d84",3.6,131889,8.7466942,63.6294305
10808516,"0xa4ecc4",5.6,313601,8.2412437,62.3898524
1218626,"0x129842",4.6,216209,6.3536417,62.5812994
5277184,"0x508600",4.2,180398,10.0527512,62.9308082
4457876,"0x440594",1.9,37017,9.5133927,62.734683
3125616,"0x2fb170",9.9,973290,8.5322194,62.8040264
4192162,"0x3ff7a2",8.5,723296,7.8216493,62.3732243
4499024,"0x44a650",2.4,59443,8.5027693,62.7531143
1895480,"0x1cec38",4.9,237323,8.0554263,63.3730635
9478309,"0x90a0a5",3,88735,8.6317591,63.6059455
911481,"0xde879",6.1,374033,10.5419246,64.1002769
8190825,"0x7cfb69",3.9,153558,12.2498221,65.0166089
15783515,"0xf0d65b",8.9,791267,16.3711028,68.833173
7589298,"0x73cdb2",4.8,233136,14.7245892,66.7214055
16348269,"0xf9746d",2.7,71922,16.2730842,67.0547756
9097967,"0x8ad2ef",7.1,506364,12.9974952,67.9002896
8495168,"0x81a040",8.9,794320,22.7734674,69.3418783
3264198,"0x31cec6",4.7,224688,15.6062857,68.3611339
700620,"0xab0cc",5.2,275271,23.9920265,69.0725934
4288375,"0x416f77",2.2,48719,15.942227,68.1106148
14581851,"0xde805b",2.4,57137,17.9509706,68.4374893
9222918,"0x8cbb06",3.5,124404,20.5961735,69.6399582
12086982,"0xb86ec6",2.9,81805,19.9749199,68.99814
13224222,"0xc9c91e",7.1,506470,23.4840802,68.7761652
5184721,"0x4f1cd1",5.4,294555,17.6330004,68.8480629
9109647,"0x8b008f",1.3,17810,18.1800494,68.8489098
16558371,"0xfca923",6.1,371795,23.9477521,69.5691213
10695,"0x29c7",7.1,500526,23.7415407,69.4201017
11769251,"0xb395a3",7.5,557887,21.2618835,69.5687287
7273030,"0x6efa46",3.4,115894,19.4252521,69.9656826
16149766,"0xf66d06",5.2,265327,24.6141202,69.6183481
10955472,"0xa72ad0",7.2,518259,21.5646223,69.7204105
16237240,"0xf7c2b8",3.2,102156,27.5793539,70.4227601
15562031,"0xed752f",7,487378,22.4827531,69.7988701
16129932,"0xf61f8c",2.7,75079,24.8848516,70.7577344
6955062,"0x6a2036",1.3,15690,26.4481345,69.9239772
3718432,"0x38bd20",3.3,109547,23.8045482,69.7524003
14678137,"0xdff879",9.4,881082,26.3569831,70.1954202
4746061,"0x486b4d",4.7,220717,23.909275,70.2820083
11850544,"0xb4d330",6.9,478337,23.9281643,69.8427036
14079364,"0xd6d584",2.2,48953,26.1386505,69.7491862
11116733,"0xa9a0bd",3.6,132684,29.381351,69.9688845
3044947,"0x2e7653",2.3,51190,27.4618173,70.0612735
6273380,"0x5fb964",10.7,1153562,28.3426054,70.1575705
11681920,"0xb24080",2.5,62297,29.2270076,70.298486
7379963,"0x709bfb",8.1,655084,25.0136305,70.7628174
13616530,"0xcfc592",2.6,65875,24.6499025,70.911857
5757551,"0x57da6f",3.2,104586,27.61948,70.4033873
3859251,"0x3ae333",1,10251,9.2106086,59.9816348
4692979,"0x479bf3",1.1,11362,28.7059211,69.9092886
13950612,"0xd4de94",1.5,23897,27.8352494,70.6793247
13580933,"0xcf3a85",1.2,15393,7.8788146,58.2278591
7881620,"0x784394",3.8,144556,7.5914491,58.1798117
7138519,"0x6cecd7",3.6,128050,10.4343452,59.8198671
6679349,"0x65eb35",3.2,102579,7.148785,58.5750393
8726247,"0x8526e7",6.7,450493,6.2293616,58.7681042
2277981,"0x22c25d",2.8,79331,8.7983483,60.5870249
3774728,"0x399908",2.2,49775,7.9293272,58.7797098
15994731,"0xf40f6b",5.5,303929,8.3566014,58.6724115
15542943,"0xed2a9f",2.8,80047,9.1739838,58.6715623
8754666,"0x8595ea",1.3,16360,8.925422,58.7044597
13157468,"0xc8c45c",9.1,824015,9.4961551,59.0770091
13072699,"0xc7793b",1.8,32059,6.6712003,58.6752772
11865878,"0xb50f16",11.6,1355743,6.5951769,58.6579398
7275355,"0x6f035b",3.6,129715,6.5923303,58.7225607
11524349,"0xafd8fd",7.4,549915,8.4885147,58.8844512
1163179,"0x11bfab",8.3,688198,9.1677595,58.967279
13150292,"0xc8a854",3.4,113303,6.9721558,58.8268694
501558,"0x7a736",1.6,26885,8.9790356,59.013744
10770742,"0xa45936",5.9,343308,9.3996587,59.0999848
11956435,"0xb670d3",13,1694129,6.1593499,58.915553
15036411,"0xe56ffb",2.5,62507,8.7617768,59.0725603
12444098,"0xbde1c2",4,156800,8.3567288,59.0731185
6048172,"0x5c49ac",3.1,98438,7.7178689,59.0413006
13741181,"0xd1ac7d",2.9,81311,6.7805995,59.0213135
427330,"0x68542",7.4,553125,6.5292061,59.1276126
13094482,"0xc7ce52",7.4,549530,8.6586777,59.4033654
13109135,"0xc8078f",5.7,324693,6.468477,59.2202028
3941715,"0x3c2553",1.1,13142,10.1505466,60.5922876
7992627,"0x79f533",8.3,682016,7.0623598,59.8843197
5336885,"0x516f35",1.8,31559,5.0540711,60.353871
16767433,"0xffd9c9",4.2,178230,8.633537,59.4497045
4991999,"0x4c2bff",3.7,140554,5.3954432,59.3579857
3347927,"0x3315d7",9.6,926163,5.994144,59.4940067
2585116,"0x27721c",9.8,953880,9.4322956,59.661335
791163,"0xc127b",5.7,330160,8.1934621,59.6195759
9914530,"0x9748a2",8.4,707833,7.1722516,59.583312
1033908,"0xfc6b4",9.6,918677,12.0584675,59.9551051
15802662,"0xf12126",4.5,198087,6.7183754,59.7936873
11962503,"0xb68887",3.8,147242,11.8414871,60.3521617
13537989,"0xce92c5",2.4,55956,8.0568249,60.0047419
8559198,"0x829a5e",3.8,145443,5.1341117,59.8564352
11353121,"0xad3c21",1.3,17595,11.2253265,60.1916304
1210925,"0x127a2d",1.8,32668,7.9596098,63.3782283
5396218,"0x5256fa",2.3,55070,11.2401158,60.2101631
6118183,"0x5d5b27",7.6,575131,12.2677602,60.2461782
13945601,"0xd4cb01",1,10640,11.9004323,63.5041647
11056866,"0xa8b6e2",6.3,402843,9.2198359,60.1639098
4053078,"0x3dd856",1.2,13496,8.9223738,63.5203616
1792364,"0x1b596c",2.2,46711,7.1517526,60.2025124
3435784,"0x346d08",2.5,61052,5.3235664,61.1719459
1410974,"0x15879e",1.9,37076,6.196631,60.1272357
553168,"0x870d0",2.1,43357,8.3457295,60.3630242
10361003,"0x9e18ab",4.2,172682,6.1071954,60.2617779
1836494,"0x1c05ce",1.6,24250,9.7369623,60.4690229
15213516,"0xe823cc",2,39705,7.2578793,60.5369584
4670076,"0x47427c",7.3,536155,7.1791391,60.7343037
8084149,"0x7b5ab5",2.9,81912,9.0860029,60.7890285
3303336,"0x3267a8",2.5,60075,7.890706,60.785918
3551626,"0x36318a",1.6,26414,5.713014,60.643567
14141141,"0xd7c6d5",5.7,321710,7.4676185,60.7624466
7473874,"0x720ad2",3.5,123922,9.9196252,60.9559451
15705991,"0xefa787",1.7,29987,7.6970018,60.891264
14125071,"0xd7880f",5.9,349373,8.5232887,61.0837291
5082671,"0x4d8e2f",6.1,371708,5.8251323,60.9332328
7511112,"0x729c48",3.5,122922,7.9257443,61.0462301
15717998,"0xefd66e",7.9,627501,9.1279195,61.0670281
316591,"0x4d4af",3.7,134206,7.9240467,62.1861369
5340186,"0x517c1a",3,92846,8.9361136,61.1980576
10549382,"0xa0f886",4.4,197047,10.506177,61.4032812
9183172,"0x8c1fc4",2.2,47726,7.6705511,61.4492461
10771493,"0xa45c25",12,1447316,5.3480137,61.2089043
3060829,"0x2eb45d",6.7,444497,5.2179552,61.2994991
539277,"0x83a8d",5,252885,12.0594435,62.4431075
15872919,"0xf23397",8.6,738787,13.9251482,65.6599879
4763853,"0x48b0cd",4.5,204011,10.7006466,62.6491722
15056717,"0xe5bf4d",4.7,225142,7.4744868,61.9817066
2772400,"0x2a4db0",2.2,48607,9.0893856,63.0620564
7852929,"0x77d381",7.4,552874,12.0939964,61.9693243
3588896,"0x36c320",2.2,46848,10.1413278,63.0335529
14605069,"0xdedb0d",2.1,42619,5.3063868,61.6868989
13459373,"0xcd5fad",1.1,11125,10.7945819,61.9801813
9194624,"0x8c4c80",5.3,277311,7.6692972,62.4396442
5450515,"0x532b13",4.5,200460,9.0773099,62.2057734
1479650,"0x1693e2",4.9,239971,9.032604,62.7462635
5714571,"0x57328b",1.8,32310,12.3283702,63.8920374
10925746,"0xa6b6b2",4.1,171412,6.6829742,62.2157504
12671328,"0xc15960",2.8,79430,8.1098078,62.4549456
15929518,"0xf310ae",4.7,220960,7.1219557,62.8624108
10574212,"0xa15984",2.7,71196,10.7944661,63.034742
6702780,"0x6646bc",3.2,99887,10.3186585,63.3927232
4514799,"0x44e3ef",2.2,49290,12.8653431,65.5684247
16563530,"0xfcbd4a",8.6,742869,14.0174265,64.189617
13635366,"0xd00f26",4.7,220871,8.8861695,63.5058043
3203065,"0x30dff9",3,87447,8.922962,63.607466
618306,"0x96f42",6,364068,8.6491757,63.7271478
2907343,"0x2c5ccf",2.7,74781,10.9018589,64.2779876
1280923,"0x138b9b",2.4,55472,13.5365225,64.3644652
10504149,"0xa047d5",2.9,86802,12.9008309,65.0579063
2012337,"0x1eb4b1",14.3,2047202,13.9358197,66.9394109
9608929,"0x929ee1",5.2,269451,15.6279089,67.6519655
2642042,"0x28507a",8.1,662826,13.383437,66.7619507
4373947,"0x42bdbb",14.4,2066786,14.0815863,66.797995
7520104,"0x72bf68",9.4,874363,15.8791761,67.4952977
4715218,"0x47f2d2",4.7,222052,15.0317484,67.7276782
3682411,"0x38306b",4.1,169682,24.0884384,69.2773289
2381947,"0x24587b",7.6,580881,23.1157524,68.8201103
16230652,"0xf7a8fc",3.4,117673,15.6413296,68.5151273
12438828,"0xbdcd2c",3.2,104867,23.4915178,68.7683769
4543911,"0x4555a7",7.6,576373,19.8469575,70.1000076
13857798,"0xd37406",4.6,209343,16.0507819,69.2625403
612428,"0x9584c",7,485233,22.4807509,68.8117232
8895983,"0x87bdef",1.6,25647,20.080645,69.0089123
9787510,"0x955876",2.2,47759,24.4299214,69.1737946
861864,"0xd26a8",9.6,926520,16.0567635,69.273626
2213773,"0x21c78d",2.2,50386,17.2407835,69.297622
1030303,"0xfb89f",2.5,63366,23.378167,69.4930635
16529501,"0xfc385d",3.4,113602,23.9485322,69.579439
13457165,"0xcd570d",10,993325,21.1719807,69.4428815
15891346,"0xf27b92",6.7,452555,25.5147891,69.6322744
8585819,"0x83025b",10.5,1103071,19.5549743,69.5743058
1011458,"0xf6f02",4.6,213298,21.4434972,69.5778887
13521093,"0xce50c5",2.1,43596,24.1146527,69.476018
12596317,"0xc0345d",2.2,48756,25.4475797,69.5168797
9575471,"0x921c2f",6.3,398361,19.1482294,69.8421625
1399136,"0x155960",7.6,574664,29.0031189,69.2638631
7825907,"0x7769f3",2.2,46681,23.1100588,70.6815633
9074902,"0x8a78d6",1.7,28808,21.9096227,69.7652023
11988282,"0xb6ed3a",6.6,437769,25.0799154,70.43228
11010964,"0xa80394",1.6,26326,19.3123831,69.8534938
16349734,"0xf97a26",3.9,151568,25.1157638,69.7126073
10788068,"0xa49ce4",3.9,151076,24.1240974,69.7719865
7835449,"0x778f39",5.9,347487,25.4837044,69.7353349
14254087,"0xd98007",4.1,169784,24.2022309,69.7937366
16400838,"0xfa41c6",2.1,44926,28.2847699,70.1172946
9363765,"0x8ee135",2.8,79646,25.92407,70.3998922
15332516,"0xe9f4a4",4.1,170482,23.1314301,69.9244977
4849521,"0x49ff71",8.3,684924,24.5122351,69.9734945
3037269,"0x2e5855",4.5,199966,29.2438682,69.6326695
14141697,"0xd7c901",2,38045,23.8513157,70.1099464
10943406,"0xa6fbae",2,38837,30.1979131,69.6747297
9497906,"0x90ed32",2.8,79473,28.8824621,69.8547887
11260567,"0xabd297",9.4,884769,23.0037196,69.886092
13514327,"0xce3657",2.8,78235,28.6798884,70.7854394
11335160,"0xacf5f8",3.4,114619,27.6517633,71.079198
854130,"0xd0872",4.2,178301,24.4602658,70.808329
9052968,"0x8a2328",2.6,68264,25.3432713,70.7273949
16127928,"0xf617b8",1.9,36253,27.9941808,70.9629104
15877779,"0xf24693",7.9,631056,23.7900206,70.6413014
3354352,"0x332ef0",2.2,46579,27.4778987,70.1250357
13840919,"0xd33217",1.5,21405,23.5977254,70.4917688
8391571,"0x800b93",1,10670,24.7122882,70.7088294
7805625,"0x771ab9",1.2,14286,27.7437628,70.3999657
15503918,"0xec922e",4.1,164355,6.680877,58.0998624
13606297,"0xcf9d99",2.6,66552,8.1099475,58.2915393
9720772,"0x9453c4",4,163662,7.2179596,58.2458931
9629338,"0x92ee9a",5.6,315081,7.0217379,58.5795844
15066656,"0xe5e620",3.7,134417,8.711645,58.9839031
15989834,"0xf3fc4a",2.8,76386,7.1095466,58.3051368
7166280,"0x6d5948",7.9,625411,8.6368084,58.3834392
11996592,"0xb70db0",1.4,20956,7.2166684,58.5704244
2075394,"0x1fab02",1.6,25126,6.6226461,58.4464313
4065707,"0x3e09ab",8,641829,8.5401881,60.5721815
4329884,"0x42119c",10.1,1027359,8.1890903,60.0604648
16507595,"0xfbe2cb",5.4,292914,5.9116839,58.5420155
12223385,"0xba8399",2.2,50230,7.8638855,58.777307
8718762,"0x8509aa",5.2,266249,7.3351392,58.7387335
10000664,"0x989918",2.3,50946,6.4569534,58.69275
11939980,"0xb6308c",2.2,50460,6.3700869,58.7830724
10321270,"0x9d7d76",8.4,711259,6.8535124,58.7903816
12202742,"0xba32f6",2.9,86028,7.1076933,59.1982252
15591989,"0xedea35",1.2,13243,8.9603054,60.4748694
4321838,"0x41f22e",1.1,11729,7.9083853,60.4602808
5622806,"0x55cc16",1.4,18664,9.6355297,59.4338037
15970952,"0xf3b288",5.7,323911,8.1816472,60.5729854
9790971,"0x9565fb",2.5,63025,5.370123,59.825829
11382254,"0xadadee",2,40445,9.6334655,59.5219971
1935650,"0x1d8922",2.2,49093,11.6180571,59.7389454
16118461,"0xf5f2bd",4,162869,8.8005013,59.6813238
2399022,"0x249b2e",2.9,85690,10.0149792,60.1399509
15279472,"0xe92570",3.1,94995,7.6944643,59.7343115
9048364,"0x8a112c",2.9,83300,6.1558984,59.9463565
4547651,"0x456443",1.8,32908,10.647897,59.9819396
5172649,"0x4eeda9",4.1,171427,7.1797792,59.8806356
416762,"0x65bfa",2.1,44438,6.8486342,59.8844733
2800532,"0x2abb94",1.3,16482,8.008018,62.4920174
12504297,"0xbecce9",3.8,146644,9.2921553,60.137307
12773602,"0xc2e8e2",5.9,353737,10.8077298,60.174759
6433269,"0x6229f5",1.5,21128,11.1715525,60.1707337
4784514,"0x490182",5.3,276526,5.4014888,59.9147759
14532080,"0xddbdf0",1.2,15104,11.1880703,60.217848
12999995,"0xc65d3b",1,10921,9.731213,63.5217559
7497601,"0x726781",4.2,172382,9.3220253,60.17291
2502235,"0x262e5b",1.5,23629,11.0593266,60.5965939
9176100,"0x8c0424",3.7,135046,7.2787978,60.0836804
13575757,"0xcf264d",3.1,98164,7.5949803,60.2544444
12523565,"0xbf182d",5,249352,9.8489037,61.7210274
9432676,"0x8fee64",7.9,618196,6.585526,60.5542602
7727054,"0x75e7ce",1.1,12165,12.6853548,64.8254587
8794808,"0x8632b8",5.8,340729,7.9185901,60.8950111
12688082,"0xc19ad2",1.2,13738,12.9861776,65.5634689
15550230,"0xed4716",10.7,1146164,7.3783204,60.7310168
2188897,"0x216661",5.7,321372,12.3820008,61.1305526
3366893,"0x335fed",1.8,31784,9.1009721,60.8342856
6559578,"0x64175a",1.7,29151,7.6553744,60.7678484
12629095,"0xc0b467",6.2,385640,5.846365,60.6934922
15255273,"0xe8c6e9",8.2,673975,7.6853167,61.8585756
7427213,"0x71548d",2.4,59062,6.4926254,61.0075336
12850288,"0xc41470",7.7,590812,10.6136679,61.1965279
15788393,"0xf0e969",2.2,48240,4.9882758,61.1640944
3190880,"0x30b060",2.9,85421,5.655568,60.9976316
1506378,"0x16fc4a",2.1,43451,8.1067209,61.1916568
11348064,"0xad2860",4.5,205469,7.7513028,62.1688933
11497793,"0xaf7141",3.4,113633,4.6884598,61.0535498
3763231,"0x396c1f",6,365575,6.04137,61.0106378
11166771,"0xaa6433",2.5,60984,7.8740841,61.2008958
7170530,"0x6d69e2",3,92598,8.2896564,61.4949222
4284091,"0x415ebb",6.2,387016,7.6329654,62.6075252
6199545,"0x5e98f9",4.6,209618,6.334931,61.279812
2517741,"0x266aed",1.3,17748,11.9997543,62.6683292
15791027,"0xf0f3b3",7,484507,9.0430941,62.2736919
14312803,"0xda6563",4.1,169881,6.3013123,62.1235925
12767223,"0xc2cff7",10.4,1089577,5.3351054,61.435145
8498999,"0x81af37",2.4,59636,7.4085825,62.1448948
571464,"0x8b848",9.2,841346,8.9087544,63.2413071
6189609,"0x5e7229",4.3,186333,9.1189832,62.3970041
4929611,"0x4b384b",4.6,208057,12.159404,63.0273393
7031426,"0x6b4a82",5.1,265142,8.837801,63.5866359
2038363,"0x1f1a5b",4.7,221702,8.5534401,62.6025215
8555455,"0x828bbf",1.8,30770,8.9282293,63.2619087
7358301,"0x70475d",5.1,262742,10.8886665,64.4366111
6157244,"0x5df3bc",5,250098,8.7269274,63.480904
8861962,"0x87390a",6.7,446606,8.5060625,63.4751011
15921265,"0xf2f071",2.8,75973,11.986499,65.6557027
12529872,"0xbf30d0",7.5,561021,13.4630634,64.5171711
11335201,"0xacf621",6.6,429383,12.750782,65.5666896
13235007,"0xc9f33f",2.8,75758,13.3984796,66.1704827
15042959,"0xe5898f",11.9,1422946,15.8342327,67.260497
11949548,"0xb655ec",2.4,59326,16.5496837,67.8025593
1619827,"0x18b773",2.4,58148,15.9361976,67.4792306
8974675,"0x88f153",3.7,137411,20.9179835,69.2949409
10566853,"0xa13cc5",5.7,327975,14.2939774,68.2380208
1504168,"0x16f3a8",1.4,18693,17.8039444,68.5024779
4084194,"0x3e51e2",1.6,25454,17.9259762,68.5117798
7272305,"0x6ef771",5.9,344946,15.5449229,68.6626226
85460,"0x14dd4",5.1,263353,23.5044061,68.748729
503271,"0x7ade7",4.8,230435,16.9560012,68.6870814
16154865,"0xf680f1",3,88489,20.0220273,68.8917296
1788136,"0x1b48e8",1.6,26749,19.9213995,68.797693
5372943,"0x51fc0f",7.3,529915,20.0409065,68.9952201
14576371,"0xde6af3",1.3,16202,17.1115079,69.0617708
14222826,"0xd905ea",4.2,173340,25.1886208,68.9048869
3406045,"0x33f8dd",4.7,225577,15.8715513,69.2079276
4210573,"0x403f8d",6.5,421695,17.4856848,69.2203636
3134511,"0x2fd42f",4.1,169785,29.4795244,69.4248578
1092773,"0x10aca5",4.8,234834,24.2525527,69.7375675
3034985,"0x2e4f69",7.6,572721,24.279175,69.1018338
15468075,"0xec062b",1.8,32211,22.7242552,69.523665
2674686,"0x28cffe",4.5,205884,25.3029029,69.4805414
1691650,"0x19d002",1.4,18408,29.8035703,69.6888196
210786,"0x33762",2.5,62999,24.2931337,69.4199938
1741864,"0x1a9428",3.1,95423,20.2620555,69.8969299
8130958,"0x7c118e",5.4,288179,25.4177617,69.5262015
11464959,"0xaef0ff",1.6,26342,24.8330053,69.5549434
9381864,"0x8f27e8",1.6,25767,26.4943621,70.7770433
12158744,"0xb98718",5.3,276727,26.209204,70.4636224
15596068,"0xedfa24",9.5,900782,24.3735478,69.8118442
7244686,"0x6e8b8e",2.1,42708,19.6353157,70.2414081
12298966,"0xbbaad6",1.9,36176,23.548208,70.1707228
5183058,"0x4f1652",1.8,34023,25.3410793,70.1482136
15472979,"0xec1953",2.1,44142,25.0696412,70.7729937
13086951,"0xc7b0e7",5,251038,26.9026939,70.1221085
16696093,"0xfec31d",6.4,407388,26.1128256,70.3098199
4984983,"0x4c1097",4.3,180880,29.2612448,70.7685417
12359432,"0xbc9708",4.2,172732,27.4024551,70.3245665
13642218,"0xd029ea",1.9,34245,29.221942,70.4109863
14949235,"0xe41b73",4.3,185288,29.6274805,70.5241339
4821740,"0x4992ec",1,10186,9.5277705,59.8125329
11718816,"0xb2d0a0",1.2,13527,24.392359,69.3478161
9160280,"0x8bc658",1.1,12281,27.2643821,70.0903685
13052514,"0xc72a62",2.7,72691,27.2620237,70.2929424
10672894,"0xa2dafe",1.4,18921,27.6706615,70.4888473
4258802,"0x40fbf2",10.2,1046688,28.0028428,70.3438629
3057476,"0x2ea744",6.9,471317,7.3606707,58.0621522
16683643,"0xfe927b",6.8,457782,7.6650411,58.120814
8164043,"0x7c92cb",6.5,422594,7.7349898,59.0619198
9057443,"0x8a34a3",2.8,81093,8.2071761,58.2235129
15314839,"0xe9af97",10.7,1150273,10.0574274,59.1633361
6986601,"0x6a9b69",2.5,60654,7.1410132,58.5891449
6561632,"0x641f60",2.9,84918,7.5831896,58.4391184
6652191,"0x65811f",6.8,457397,8.0130043,58.7101244
9140967,"0x8b7ae7",3.3,108829,7.9742999,58.4238689
2660842,"0x2899ea",4.4,194909,8.4697286,58.5003432
