"lakeid","d1","d2","dm","area","fractionalarea","cumsumarea","cumsumfraction","intervals.string","oneminusZdmdivZmaxdm"
"SW3-6144",15,16,15.5,14938.0152760115,0.220194170260529,15620.1736316974,0.230249541763445,"15-16",0.0634441087613293
"SW3-6144",16,17.1,16.55,682.158355685847,0.0100553715029161,682.158355685847,0.0100553715029161,"16-17.1",0
"SW3-6146",0,2,1,49335.2904863044,0.253388617033721,194702.078822029,1,"0-2",0.930555555555556
"SW3-6146",2,4,3,30845.4591868136,0.158423882135375,145366.788335724,0.746611382966279,"2-4",0.791666666666667
"SW3-6146",4,6,5,31040.3427783747,0.159424814394241,114521.329148911,0.588187500830904,"4-6",0.652777777777778
"SW3-6146",6,8,7,41755.3618367338,0.214457709385328,83480.9863705359,0.428762686436663,"6-8",0.513888888888889
"SW3-6146",8,10,9,26036.7908712259,0.133726311648811,41725.6245338021,0.214304977051335,"8-10",0.375
"SW3-6146",10,12,11,9357.3803273445,0.0480599918807123,15688.8336625762,0.0805786654025248,"10-12",0.236111111111111
"SW3-6146",12,14,13,5664.2381698086,0.0290918217415959,6331.45333523174,0.0325186735218124,"12-14",0.0972222222222222
"SW3-6146",14,14.8,14.4,667.215165423139,0.00342685178021659,667.215165423139,0.00342685178021659,"14-14.8",0
"SW3-6148",0,1,0.5,118524.64061328,0.238556813653325,496840.307338789,1,"0-1",0.962962962962963
"SW3-6148",1,3,2,165461.432978516,0.333027394385073,378315.666725509,0.761443186346675,"1-3",0.851851851851852
"SW3-6148",3,5,4,99439.4300796522,0.200143644971715,212854.233746993,0.428415791961602,"3-5",0.703703703703704
"SW3-6148",5,7,6,62137.0425984975,0.125064415428209,113414.803667341,0.228272146989887,"5-7",0.555555555555556
"SW3-6148",7,9,8,31702.723088229,0.0638086777983803,51277.7610688434,0.103207731561678,"7-9",0.407407407407407
"SW3-6148",9,11,10,16210.482088896,0.032627147696055,19575.0379806143,0.0393990537632977,"9-11",0.259259259259259
"SW3-6148",11,13,12,2762.53305330791,0.00556020317293656,3364.55589171828,0.00677190606724271,"11-13",0.111111111111111
"SW3-6148",13,14,13.5,602.022838410369,0.00121170289430615,602.022838410369,0.00121170289430615,"13-14",0
"SW3-6159",0,1,0.5,146665.066576183,0.451780870518977,324637.620020749,1,"0-1",0.814814814814815
"SW3-6159",1.2,1.4,1.3,63229.3630677623,0.19476905684474,177972.553444566,0.548219129481023,"1.2-1.4",0.518518518518519
"SW3-6159",1.4,1.8,1.6,52424.4577840927,0.161486083408146,114743.190376804,0.353450072636283,"1.4-1.8",0.407407407407407
"SW3-6159",1.8,2.2,2,49811.3430260148,0.153436755182074,62318.732592711,0.191963989228137,"1.8-2.2",0.259259259259259
"SW3-6159",2.2,2.6,2.4,10231.4956561582,0.0315166666620592,12507.3895666962,0.0385272340460627,"2.2-2.6",0.111111111111111
"SW3-6159",2.6,2.8,2.7,2275.89391053797,0.00701056738400345,2275.89391053797,0.00701056738400345,"2.6-2.8",0
"SW3-6174",0,1,0.5,16219.431761119,0.143828730304817,112769.067256209,1,"0-1",0.960159362549801
"SW3-6174",1,2,1.5,11364.0543243281,0.100772797016307,96549.6354950896,0.856171269695183,"1-2",0.880478087649402
"SW3-6174",2,3,2.5,15043.3058180085,0.133399221825879,85185.5811707615,0.755398472678876,"2-3",0.800796812749004
"SW3-6174",3,4,3.5,10136.2624976249,0.0898851320158178,70142.275352753,0.621999250852997,"3-4",0.721115537848606
"SW3-6174",4,5,4.5,7697.67116479106,0.0682604844757839,60006.0128551281,0.532114118837179,"4-5",0.641434262948207
"SW3-6174",5,6,5.5,6851.90636336039,0.0607605128788821,52308.341690337,0.463853634361395,"5-6",0.561752988047809
"SW3-6174",6,7,6.5,6641.40080835172,0.0588938169831857,45456.4353269766,0.403093121482513,"6-7",0.48207171314741
"SW3-6174",7,8,7.5,5889.78298884845,0.0522287106930396,38815.0345186249,0.344199304499327,"7-8",0.402390438247012
"SW3-6174",8,9,8.5,6146.11157973636,0.0545017506065962,32925.2515297765,0.291970593806288,"8-9",0.322709163346614
"SW3-6174",9,10,9.5,4788.12503114762,0.0424595604774234,26779.1399500401,0.237468843199692,"9-10",0.243027888446215
"SW3-6174",10,11,10.5,4805.11801089216,0.0426102487836939,21991.0149188925,0.195009282722268,"10-11",0.163346613545817
"SW3-6174",11,12,11.5,5942.9787382433,0.0527004335749359,17185.8969080003,0.152399033938574,"11-12",0.0836653386454184
"SW3-6174",12,13.1,12.55,11242.918169757,0.0996986003636385,11242.918169757,0.0996986003636385,"12-13.1",0
"SW3-6176",0,1,0.5,286248.750798518,0.318368500420841,899111.408384105,1,"0-1",0.967213114754098
"SW3-6176",1,3,2,245630.767252527,0.273192804542407,612862.657585587,0.681631499579159,"1-3",0.868852459016393
"SW3-6176",3,5,4,162861.25932382,0.181135794524636,367231.89033306,0.408438695036752,"3-5",0.737704918032787
"SW3-6176",5,7,6,69293.1237170742,0.07706845121853,204370.63100924,0.227302900512115,"5-7",0.60655737704918
"SW3-6176",7,9,8,44750.0199265852,0.0497713848465237,135077.507292166,0.150234449293585,"7-9",0.475409836065574
"SW3-6176",9,11,10,58877.8073450096,0.0654844402995905,90327.4873655807,0.100463064447062,"9-11",0.344262295081967
"SW3-6176",11,13,12,21959.2759945066,0.0244233092692841,31449.6800205711,0.0349786241474712,"11-13",0.213114754098361
"SW3-6176",13,15,14,6137.81278346399,0.00682653198060844,9490.40402606454,0.0105553148781871,"13-15",0.0819672131147541
"SW3-6176",15,15.5,15.25,3352.59124260055,0.0037287828975787,3352.59124260055,0.0037287828975787,"15-15.5",0
"SW3-6177",0,1,0.5,159535.750094127,0.100794949652094,1574991.51337907,0.995082232037983,"0-1",0.946236559139785
"SW3-6177",1,2,1.5,147032.52669083,0.0928953925140814,1415455.76328494,0.89428728238589,"1-2",0.838709677419355
"SW3-6177",2,3,2.5,288987.183029641,0.18258257817691,1268423.23659411,0.801391889871808,"2-3",0.731182795698925
"SW3-6177",3,4,3.5,270944.84407954,0.171183398713947,979436.053564472,0.618809311694898,"3-4",0.623655913978495
"SW3-6177",4,5,4.5,245031.182408287,0.15481110459232,708491.209484932,0.447625912980951,"4-5",0.516129032258065
"SW3-6177",5,6,5.5,230885.64764958,0.145873932435205,463460.027076645,0.292814808388631,"5-6",0.408602150537634
"SW3-6177",6,7,6.5,131658.857607432,0.0831822830679867,232574.379427065,0.146940875953426,"6-7",0.301075268817204
"SW3-6177",7,8,7.5,69752.6562224935,0.0440698430784188,100915.521819633,0.0637585928854394,"7-8",0.193548387096774
"SW3-6177",8,9,8.5,21377.7037786143,0.0135064684546973,31162.8655971396,0.0196887498070207,"8-9",0.0860215053763441
"SW3-6177",9,9.6,9.3,9785.16181852535,0.00618228135232341,9785.16181852535,0.00618228135232341,"9-9.6",0
"SW3-6185",0,2,1,75814.8755251827,0.1725427947794,439397.516553003,1,"0-2",0.941520467836257
"SW3-6185",2,4,3,84588.9987019298,0.192511326339565,363582.64102782,0.8274572052206,"2-4",0.824561403508772
"SW3-6185",4,6,5,72990.1945313117,0.166114262783975,278993.64232589,0.634945878881035,"4-6",0.707602339181287
"SW3-6185",6,8,7,43024.2908505648,0.0979165544404594,206003.447794579,0.468831616097059,"6-8",0.590643274853801
"SW3-6185",8,10,9,34664.0333587264,0.0788899164261548,162979.156944014,0.3709150616566,"8-10",0.473684210526316
"SW3-6185",10,12,11,29449.4238736746,0.0670222811105084,128315.123585288,0.292025145230445,"10-12",0.35672514619883
"SW3-6185",12,14,13,41214.9542618089,0.0937987874513562,98865.6997116129,0.225002864119937,"12-14",0.239766081871345
"SW3-6185",14,16,15,35229.4231326506,0.0801766550913152,57650.745449804,0.13120407666858,"14-16",0.12280701754386
"SW3-6185",16,17,16.5,22260.2106215115,0.0506607565653511,22421.3223171534,0.0510274215772651,"16-17",0.0350877192982457
"SW3-6185",17,17.2,17.1,161.111695641859,0.000366665011913932,161.111695641859,0.000366665011913932,"17-17.2",0
"SW3-6193",0,1,0.5,155002.221410442,0.336295283410195,460911.077427686,1,"0-1",0.935897435897436
"SW3-6193",1,2,1.5,118081.904435863,0.256192376835182,305908.856017244,0.663704716589805,"1-2",0.807692307692308
"SW3-6193",2,3,2.5,64716.8538805557,0.140410714886125,187826.95158138,0.407512339754623,"2-3",0.67948717948718
"SW3-6193",3,4,3.5,44930.3097989204,0.0974815143295612,123110.097700825,0.267101624868497,"3-4",0.551282051282051
"SW3-6193",4,5,4.5,37267.7945584769,0.0808567994643696,78179.7879019042,0.169620110538936,"4-5",0.423076923076923
"SW3-6193",5,6,5.5,21390.1980593337,0.0464085137174636,40911.9933434273,0.0887633110745665,"5-6",0.294871794871795
"SW3-6193",6,7,6.5,10845.1331117706,0.0235297731881311,19521.7952840936,0.0423547973571029,"6-7",0.166666666666667
"SW3-6193",7,8,7.5,4259.60552654503,0.0092417078589597,8676.66217232303,0.0188250241689718,"7-8",0.0384615384615384
"SW3-6193",7,8.6,7.8,4417.056645778,0.00958331631001213,4417.056645778,0.00958331631001213,"7-8.6",0
"SW3-6194",0,1,0.5,56336.4513903173,0.180924677171899,311380.693175377,1,"0-1",0.962825278810409
"SW3-6194",1,3,2,83352.1562492415,0.267685691746776,255044.24178506,0.819075322828101,"1-3",0.851301115241636
"SW3-6194",3,5,4,55102.4795931358,0.176961773163312,171692.085535818,0.551389631081324,"3-5",0.702602230483271
"SW3-6194",5,7,6,43573.3404055671,0.139935909195968,116589.605942682,0.374427857918013,"5-7",0.553903345724907
"SW3-6194",7,9,8,33617.7879857957,0.10796362370117,73016.2655371153,0.234491948722045,"7-9",0.405204460966543
"SW3-6194",9,11,10,23822.7721129943,0.0765069017929662,39398.4775513195,0.126528325020875,"9-11",0.256505576208178
"SW3-6194",11,13,12,14891.3512620545,0.0478236178042913,15575.7054383252,0.0500214232279091,"11-13",0.107806691449814
"SW3-6194",13,13.9,13.45,684.354176270708,0.00219780542361778,684.354176270708,0.00219780542361778,"13-13.9",0
"SW3-6199",0,1,0.5,42422.8107034765,0.208913879733944,203063.629652098,1,"0-1",0.941520467836257
"SW3-6199",1,2,1.5,54907.6615282173,0.270396336469946,160640.818948622,0.791086120266056,"1-2",0.824561403508772
"SW3-6199",2,3,2.5,34514.4786535209,0.169968786200923,105733.157420404,0.52068978379611,"2-3",0.707602339181287
"SW3-6199",3,4,3.5,20093.6701898676,0.0989525806482103,71218.6787668836,0.350720997595187,"3-4",0.590643274853801
"SW3-6199",4,5,4.5,14664.6306226129,0.072216923570889,51125.008577016,0.251768416946977,"4-5",0.473684210526316
"SW3-6199",5,6,5.5,15807.7303192606,0.0778461920844387,36460.3779544031,0.179551493376088,"5-6",0.35672514619883
"SW3-6199",6,7,6.5,8732.2419752875,0.0430024913385432,20652.6476351425,0.101705301291649,"6-7",0.239766081871345
"SW3-6199",7,8,7.5,5425.63534145726,0.0267188927468341,11920.405659855,0.0587028099531061,"7-8",0.12280701754386
"SW3-6199",8,9.1,8.55,6494.77031839778,0.0319839172062719,6494.77031839778,0.0319839172062719,"8-9.1",0
"SW3-6208",0,2,1,158173.010888036,0.381176374901921,414960.163595486,1,"0-2",0.93006993006993
"SW3-6208",2,4,3,102842.621075334,0.247837334996782,256787.152707451,0.618823625098079,"2-4",0.79020979020979
"SW3-6208",4,6,5,43920.1075789409,0.105841744418039,153944.531632117,0.370986290101297,"4-6",0.65034965034965
"SW3-6208",6,8,7,37802.0139855745,0.0910979349391834,110024.424053176,0.265144545683259,"6-8",0.510489510489511
"SW3-6208",8,10,9,34077.4413278498,0.0821221994723073,72222.4100676015,0.174046610744075,"8-10",0.370629370629371
"SW3-6208",10,12,11,27028.8377592061,0.0651359820302039,38144.9687397516,0.091924411271768,"10-12",0.230769230769231
"SW3-6208",12,14,13,9724.33458310093,0.0234343810230913,11116.1309805456,0.0267884292415642,"12-14",0.0909090909090909
"SW3-6208",14,14.6,14.3,1391.79639744465,0.00335404821847286,1391.79639744465,0.00335404821847286,"14-14.6",0
"SW3-6210",0,1,0.5,115961.807056226,0.176667000407051,656386.34713355,1,"0-1",0.966996699669967
"SW3-6210",1,3,2,195100.360061768,0.297234031319778,540424.540077324,0.823332999592949,"1-3",0.867986798679868
"SW3-6210",3,5,4,138171.144511589,0.210502770380561,345324.180015556,0.526098968273171,"3-5",0.735973597359736
"SW3-6210",5,7,6,73615.7116007575,0.112153020735789,207153.035503967,0.31559619789261,"5-7",0.603960396039604
"SW3-6210",7,9,8,53796.2893497811,0.0819582698279914,133537.32390321,0.203443177156821,"7-9",0.471947194719472
"SW3-6210",9,11,10,45885.3608365159,0.0699060256766431,79741.0345534286,0.12148490732883,"9-11",0.33993399339934
"SW3-6210",11,13,12,26011.8010846081,0.0396287966655645,33855.6737169126,0.0515788816521869,"11-13",0.207920792079208
"SW3-6210",13,15,14,6326.13687969559,0.00963782520358923,7843.87263230455,0.0119500849866224,"13-15",0.0759075907590759
"SW3-6210",15,15.3,15.15,1517.73575260896,0.00231225978303317,1517.73575260896,0.00231225978303317,"15-15.3",0
"SW3-6224",0,1,0.5,11378.0508207193,0.18548585413326,61341.8790014303,1,"0-1",0.921259842519685
"SW3-6224",1,2,1.5,10314.1765429754,0.16814249434281,49963.8281807109,0.81451414586674,"1-2",0.763779527559055
"SW3-6224",2,3,2.5,8937.01249119506,0.145691860710473,39649.6516377355,0.64637165152393,"2-3",0.606299212598425
"SW3-6224",3,4,3.5,8241.90231789821,0.134360121536317,30712.6391465405,0.500679790813457,"3-4",0.448818897637795
"SW3-6224",4,5,4.5,13566.2402622366,0.221157885657861,22470.7368286423,0.36631966927714,"4-5",0.291338582677165
"SW3-6224",5,6,5.5,6155.69657548399,0.100350636069372,8904.49656640564,0.145161783619279,"5-6",0.133858267716535
"SW3-6224",6,6.7,6.35,2748.79999092165,0.0448111475499073,2748.79999092165,0.0448111475499073,"6-6.7",0
"SW3-6227",0,2,1,1502688.30392233,0.203336082545814,7371496.10335812,0.997473086232293,"0-2",0.963636363636364
"SW3-6227",2,4,3,1644368.91181518,0.222507576531922,5868807.7994358,0.794137003686479,"2-4",0.890909090909091
"SW3-6227",4,6,5,1291092.32065899,0.17470399816285,4224438.88762062,0.571629427154557,"4-6",0.818181818181818
"SW3-6227",6,8,7,1067136.49881266,0.144399443746145,2933346.56696163,0.396925428991707,"6-8",0.745454545454545
"SW3-6227",8,10,9,882377.89677925,0.119398856294939,1866210.06814897,0.252525985245562,"8-10",0.672727272727273
"SW3-6227",10,12,11,365972.842042104,0.0495215699920999,983832.171369722,0.133127128950624,"10-12",0.6
"SW3-6227",12,15,13.5,185811.642503831,0.0251430794926086,617859.329327618,0.0836055589585236,"12-15",0.509090909090909
"SW3-6227",15,20,17.5,243207.951531897,0.0329096539710902,432047.686823787,0.058462479465915,"15-20",0.363636363636364
"SW3-6227",20,25,22.5,184537.818318367,0.0249707121300303,188839.73529189,0.0255528254948248,"20-25",0.181818181818182
"SW3-6227",25,30,27.5,4301.91697352336,0.000582113364794513,4301.91697352336,0.000582113364794513,"25-30",0
"SW3-6229",0,2,1,280140.157040561,0.212091949372862,1320842.95452473,1,"0-2",0.971830985915493
"SW3-6229",2,5,3.5,472189.035366382,0.357490671959776,1040702.79748417,0.787908050627138,"2-5",0.901408450704225
"SW3-6229",5,10,7.5,310228.1647183,0.234871347615983,568513.762117787,0.430417378667361,"5-10",0.788732394366197
"SW3-6229",10,15,12.5,151348.894638348,0.114585079263119,258285.597399487,0.195546031051378,"10-15",0.647887323943662
"SW3-6229",15,20,17.5,57290.0840449134,0.0433738801790617,106936.702761139,0.0809609517882593,"15-20",0.507042253521127
"SW3-6229",20,25,22.5,27370.1639084415,0.0207217397152941,49646.6187162252,0.0375870716091976,"20-25",0.366197183098592
"SW3-6229",25,30,27.5,17145.5911638109,0.0129807946547138,22276.4548077837,0.0168653318939036,"25-30",0.225352112676056
"SW3-6229",30,35,32.5,3408.36768798384,0.00258044885374753,5130.86364397278,0.00388453723918979,"30-35",0.0845070422535211
"SW3-6229",35,36,35.5,1722.49595598894,0.00130408838544226,1722.49595598894,0.00130408838544226,"35-36",0
"SW3-6233",0,1,0.5,9463.38894801091,0.24918880874475,37976.781524344,1,"0-1",0.906542056074766
"SW3-6233",1,2,1.5,6021.33273182076,0.158553002390709,28513.3925763331,0.75081119125525,"1-2",0.719626168224299
"SW3-6233",2,3,2.5,5607.48276153182,0.147655555222269,22492.0598445124,0.592258188864541,"2-3",0.532710280373832
"SW3-6233",3,4,3.5,5226.74300106324,0.137629962078613,16884.5770829805,0.444602633642272,"3-4",0.345794392523364
"SW3-6233",4,5,4.5,6117.44696870266,0.161083870806199,11657.8340819173,0.306972671563659,"4-5",0.158878504672897
"SW3-6233",5,5.7,5.35,5540.38711321463,0.14588880075746,5540.38711321463,0.14588880075746,"5-5.7",0
"SW3-6255",0,1,0.5,245171.882679787,0.11663253325601,2082921.18252774,0.990881872078729,"0-1",0.984301412872841
"SW3-6255",1,3,2,485238.637170552,0.230836468147582,1837749.29984795,0.874249338822719,"1-3",0.937205651491366
"SW3-6255",3,5,4,402683.738442468,0.191563665466838,1352510.6626774,0.643412870675137,"3-5",0.874411302982732
"SW3-6255",5,7,6,229192.401992567,0.109030816075822,949826.924234932,0.4518492052083,"5-7",0.811616954474097
"SW3-6255",7,9,8,155940.00598738,0.0741833759053846,720634.522242365,0.342818389132478,"7-9",0.748822605965463
"SW3-6255",9,11,10,120378.962105647,0.0572663681807602,564694.516254985,0.268635013227093,"9-11",0.686028257456829
"SW3-6255",11,15,13,252191.965149747,0.119972108712984,444315.554149338,0.211368645046333,"11-15",0.591836734693878
"SW3-6255",15,17,16,85726.1125607457,0.0407814043146552,192123.58899959,0.0913965363333488,"15-17",0.497645211930926
"SW3-6255",17,21,19,56929.2623306413,0.0270822412808679,106397.476438845,0.0506151320186936,"17-21",0.403453689167975
"SW3-6255",21,25,23,24419.9891951922,0.0116170140343523,49468.2141082035,0.0235328907378257,"21-25",0.277864992150706
"SW3-6255",25,31,28,18550.0732425254,0.00882459281509867,25048.2249130112,0.0119158767034734,"25-31",0.120879120879121
"SW3-6255",31,32.7,31.85,6498.15167048581,0.00309128388837476,6498.15167048581,0.00309128388837476,"31-32.7",0
"SW3-6257",0,2,1,2265313.75309503,0.286877524423339,7515653.44551589,0.95177634971207,"0-2",0.931740614334471
"SW3-6257",2,4,3,2825481.00549379,0.357816657870801,5250339.69242086,0.66489882528873,"2-4",0.795221843003413
"SW3-6257",4,6,5,226999.514940858,0.0287470372713533,2424858.68692707,0.307082167417929,"4-6",0.658703071672355
"SW3-6257",6,8,7,1832147.82942384,0.232021737812075,2197859.17198621,0.278335130146576,"6-8",0.522184300341297
"SW3-6257",8,10,9,226699.390111198,0.0287090297026299,365711.342562376,0.0463133923345005,"8-10",0.385665529010239
"SW3-6257",10,12,11,86634.7898066488,0.0109713605873407,139011.952451177,0.0176043626318706,"10-12",0.249146757679181
"SW3-6257",12,14,13,50273.8559723169,0.0063666409674372,52377.1626445284,0.00663300204452983,"12-14",0.112627986348123
"SW3-6257",14,15.3,14.65,2103.30667221153,0.000266361077092628,2103.30667221153,0.000266361077092628,"14-15.3",0
"SW3-6271",0,2,1,37265.5025714847,0.209284809376302,178061.191744117,1,"0-2",0.880952380952381
"SW3-6271",2,4,3,22658.8316423683,0.12725306070584,140795.689172632,0.790715190623698,"2-4",0.642857142857143
"SW3-6271",4,6,5,26261.4389492191,0.147485472224392,118136.857530264,0.663462129917857,"4-6",0.404761904761905
"SW3-6271",6,8,7,28192.9446070715,0.158332898544149,91875.4185810445,0.515976657693465,"6-8",0.166666666666667
"SW3-6271",8,8.8,8.4,63682.473973973,0.357643759149316,63682.473973973,0.357643759149316,"8-8.8",0
"SW3-6272",0,2,1,435941.861837977,0.244708826872814,1781471.74913537,1,"0-2",0.933333333333333
"SW3-6272",2,4,3,302623.765500095,0.169872896186522,1345529.8872974,0.755291173127186,"2-4",0.8
"SW3-6272",4,6,5,268681.669436906,0.150820056263766,1042906.1217973,0.585418276940664,"4-6",0.666666666666667
"SW3-6272",6,8,7,240244.834235755,0.134857504393408,774224.452360394,0.434598220676898,"6-8",0.533333333333333
"SW3-6272",8,10,9,228166.350100225,0.128077445073695,533979.618124639,0.29974071628349,"8-10",0.4
"SW3-6272",10,12,11,193995.108752556,0.108895978197078,305813.268024414,0.171663271209795,"10-12",0.266666666666667
"SW3-6272",12,14,13,52721.4538349556,0.0295943249510095,111818.159271858,0.0627672930127175,"12-14",0.133333333333333
"SW3-6272",14,16,15,59096.7054369027,0.0331729680617079,59096.7054369027,0.0331729680617079,"14-16",0
"SW3-6277",0,2,1,238344.884323055,0.628749141569908,379077.868365653,1,"0-2",0.836065573770492
"SW3-6277",2,3,2.5,88730.5285286277,0.23406939822464,140732.984042598,0.371250858430092,"2-3",0.590163934426229
"SW3-6277",3,4,3.5,39533.0709411256,0.10428746766876,52002.4555139702,0.137181460205452,"3-4",0.426229508196721
"SW3-6277",4,5,4.5,10082.6545280603,0.0265978453754909,12469.3845728446,0.0328939925366911,"4-5",0.262295081967213
"SW3-6277",5,6,5.5,1909.95236806032,0.00503841697827109,2386.73004478423,0.00629614716120022,"5-6",0.0983606557377049
"SW3-6277",6,6.2,6.1,476.777676723916,0.00125773018292913,476.777676723916,0.00125773018292913,"6-6.2",0
"SW3-6279",0,3,1.5,74272.1725295986,0.453007516062008,163953.510474277,1,"0-3",0.754098360655738
"SW3-6279",3,6,4.5,48737.2502649746,0.297262621117351,89681.3379446782,0.546992483937992,"3-6",0.262295081967213
"SW3-6279",6,6.2,6.1,40944.0876797036,0.249729862820641,40944.0876797036,0.249729862820641,"6-6.2",0
"SW3-6281",0,1.6,0.8,118203.643313109,0.50705127390364,233119.70484384,1,"0-1.6",0.619047619047619
"SW3-6281",1.6,2.6,2.1,114916.06153073,0.49294872609636,114916.06153073,0.49294872609636,"1.6-2.6",0
"SW3-6282",0,2,1,363083.134339324,0.456366069728754,795596.251393374,1,"0-2",0.890710382513661
"SW3-6282",2,3,2.5,147050.891996768,0.184831051854793,432513.11705405,0.543633930271246,"2-3",0.726775956284153
"SW3-6282",3,6,4.5,166772.681857093,0.209619743136062,285462.225057282,0.358802878416453,"3-6",0.508196721311475
"SW3-6282",6,8,7,80629.3981351296,0.101344617943987,118689.543200189,0.149183135280391,"6-8",0.234972677595628
"SW3-6282",8,10.3,9.15,38060.1450650598,0.0478385173364037,38060.1450650598,0.0478385173364037,"8-10.3",0
"SW3-6283",0,2,1,10274.7830874928,0.194131483507707,52926.9281923807,1,"0-2",0.836065573770492
"SW3-6283",2,4,3,12891.9484537785,0.243580137636523,42652.1451048879,0.805868516492293,"2-4",0.508196721311475
"SW3-6283",4,6,5,24947.2810341952,0.471353276795433,29760.1966511094,0.562288378855769,"4-6",0.180327868852459
"SW3-6283",6,6.2,6.1,4812.91561691424,0.0909351020603365,4812.91561691424,0.0909351020603365,"6-6.2",0
"SW3-6284",0,2,1,1436752.87863357,0.450474813697185,3189418.88635614,1,"0-2",0.878787878787879
"SW3-6284",2,4,3,1090803.04352096,0.342006830205731,1752666.00772257,0.549525186302815,"2-4",0.636363636363636
"SW3-6284",4,6,5,236310.401543783,0.07409199291905,661862.964201617,0.207518356097084,"4-6",0.393939393939394
"SW3-6284",6,8,7,395112.177947745,0.123882184192856,425552.562657833,0.133426363178034,"6-8",0.151515151515151
"SW3-6284",8,8.5,8.25,30440.3847100887,0.00954417898517757,30440.3847100887,0.00954417898517757,"8-8.5",0
"SW3-6285",0,2,1,81124.9156546517,0.483418483667006,167815.088573513,1,"0-2",0.8
"SW3-6285",2,4,3,34527.0390703281,0.205744545164682,86690.1729188608,0.516581516332994,"2-4",0.4
"SW3-6285",4,6,5,52163.1338485327,0.310836971168313,52163.1338485327,0.310836971168313,"4-6",0
"SW3-6286",0,3,1.5,121388.303247495,0.620424360131838,195653.670371197,1,"0-3",0.833333333333333
"SW3-6286",3,6,4.5,56437.2037534845,0.288454612920939,74265.3671237016,0.379575639868163,"3-6",0.5
"SW3-6286",6,12,9,17828.1633702171,0.0911210269472239,17828.1633702171,0.0911210269472239,"6-12",0
"SW3-6287",0,3,1.5,65817.5256806258,0.540274837840372,121822.304262247,1,"0-3",0.754098360655738
"SW3-6287",3,6,4.5,41638.5409060959,0.341797351135804,56004.7785816209,0.459725162159628,"3-6",0.262295081967213
"SW3-6287",6,6.2,6.1,14366.237675525,0.117927811023824,14366.237675525,0.117927811023824,"6-6.2",0
"SW3-6290",0,2,1,59122.2074947284,0.379094283771701,155956.4731668,1,"0-2",0.764705882352941
"SW3-6290",2,4,3,85109.5417754281,0.545726253275817,96834.2656720712,0.620905716228299,"2-4",0.294117647058823
"SW3-6290",4,4.5,4.25,11724.7238966431,0.0751794629524815,11724.7238966431,0.0751794629524815,"4-4.5",0
"SW3-6291",0,3,1.5,409879.33792152,0.447494418425555,915942.90575427,1,"0-3",0.8828125
"SW3-6291",3,6,4.5,213720.471424658,0.233333835637563,506063.567832749,0.552505581574445,"3-6",0.6484375
"SW3-6291",6,12,9,201714.026840636,0.220225546345082,292343.096408091,0.319171745936882,"6-12",0.296875
"SW3-6291",12,13.6,12.8,90629.0695674555,0.0989461995918003,90629.0695674555,0.0989461995918003,"12-13.6",0
"SW3-6292",0,2,1,44400.9861204559,0.296118955962808,149943.07262799,1,"0-2",0.876543209876543
"SW3-6292",2,4,3,31525.8920289518,0.21025240763985,105542.086507534,0.703881044037192,"2-4",0.62962962962963
"SW3-6292",4,6,5,45250.9585736813,0.30178759032069,74016.1944785823,0.493628636397342,"4-6",0.382716049382716
"SW3-6292",6,8,7,21795.6472098103,0.145359480953718,28765.235904901,0.191841046076652,"6-8",0.135802469135802
"SW3-6292",8,8.2,8.1,6969.58869509069,0.0464815651229337,6969.58869509069,0.0464815651229337,"8-8.2",0
"SW3-6293",0,3,1.5,46545.4781096083,0.490205089011606,94951.029993298,1,"0-3",0.846153846153846
"SW3-6293",3,6,4.5,31279.9254304421,0.329432186598186,48405.5518836897,0.509794910988394,"3-6",0.538461538461538
"SW3-6293",6,9,7.5,13365.3658760412,0.140760620258512,17125.6264532475,0.180362724390208,"6-9",0.230769230769231
"SW3-6293",9,10.5,9.75,3760.26057720629,0.0396021041316951,3760.26057720629,0.0396021041316951,"9-10.5",0
"SW3-6294",0,2,1,37245.6262475983,0.357350524519039,104227.148673498,1,"0-2",0.888888888888889
"SW3-6294",2,4,3,17664.9407083363,0.169485023174466,66981.5224258995,0.642649475480961,"2-4",0.666666666666667
"SW3-6294",4,6,5,25792.7725056668,0.247466930007509,49316.5817175632,0.473164452306495,"4-6",0.444444444444444
"SW3-6294",6,8,7,12595.5020384499,0.120846652707603,23523.8092118964,0.225697522298985,"6-8",0.222222222222222
"SW3-6294",8,10,9,10928.3071734466,0.104850869591383,10928.3071734466,0.104850869591383,"8-10",0
"SW3-6296",0,4,2,114391.295860471,0.489776432794444,233558.18737093,1,"0-4",0.689922480620155
"SW3-6296",4,6,5,111702.484011256,0.478264047467765,119166.89151046,0.510223567205556,"4-6",0.224806201550388
"SW3-6296",6,6.9,6.45,7464.40749920397,0.0319595197377911,7464.40749920397,0.0319595197377911,"6-6.9",0
"SW3-6298",0,1,0.5,1500.01642829797,0.191521177697364,7832.11781763503,1,"0-1",0.93006993006993
"SW3-6298",1,3,2,2533.04041778332,0.323417047184843,6332.10138933707,0.808478822302637,"1-3",0.72027972027972
"SW3-6298",3,5,4,2202.50402083926,0.281214362720647,3799.06097155375,0.485061775117793,"3-5",0.440559440559441
"SW3-6298",5,6,5.5,834.227401054789,0.106513642986373,1596.55695071448,0.203847412397146,"5-6",0.230769230769231
"SW3-6298",6,7,6.5,721.195986686561,0.0920818613150448,762.329549659694,0.0973337694107728,"6-7",0.0909090909090909
